PCT_LACCESS_BLACK15,PCT_SBP09,FARM_TO_SCHOOL09,CHIPSTAX_STORES14,FOOD_TAX14,PCT_NHBLACK10,PCT_HISP10,PERPOV10,CHILDPOVRATE15,PERCHLDPOV10
0.12761140967107898,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.2333979776839345,0.028039545170505206,0.0,0.2847341337907375,0.0
0.09319163709376477,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.37148031337358484,0.01957019699772831,1.0,0.49228130360205824,1.0
0.07056940300537456,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.17614150923511263,0.03447473411934537,0.0,0.4699828473413378,0.0
0.012908596811968244,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.13292149176259305,0.01235812647688892,0.0,0.4476843910806174,0.0
0.005090457204990223,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.04470695128239503,0.15516428618360725,0.0,0.4991423670668953,0.0
0.004031160718917573,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.1102273858876111,0.035867411365998164,0.0,0.5403087478559175,1.0
0.5576252025551839,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.9509652498335804,0.00796756177856626,1.0,0.8816466552315608,1.0
0.07465965290732077,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.6880724694074194,0.009278050724820177,1.0,0.6054888507718695,1.0
0.021791638166106617,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.3324850984369196,0.023482169235435855,0.0,0.4150943396226414,1.0
0.07862661708211488,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.3001134754095246,0.030804534414914285,0.0,0.4493996569468267,1.0
0.00905336855882417,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.0389431917690774,0.026274442394651917,0.0,0.40480274442538583,0.0
0.30899856763133327,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.48972306524653375,0.04042847163317744,0.0,0.392795883361921,1.0
0.001135198657893449,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.13139597376925694,0.012908529003104465,0.0,0.523156089193825,0.0
0.021906844482767033,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.11602152934064515,0.02345544887451454,0.0,0.353344768439108,0.0
0.002779997689844571,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.13350910939982685,0.01745859010556453,0.0,0.39622641509433953,0.0
0.11567497012259509,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.26433477628606994,0.03404101972353326,0.0,0.2984562607204116,0.0
0.04840414118210977,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.14633540240909818,0.05792370034132292,0.0,0.26586620926243565,0.0
0.3350569797564296,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.8580105418136768,0.008042001763629802,1.0,0.7444253859348198,1.0
0.6812817510775416,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.9619536086992396,0.011295491071819645,1.0,0.7341337907375642,1.0
0.13590073772912592,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.2779746805227154,0.04805280146185777,0.0,0.27101200686106347,0.0
0.286932590978351,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.6032770485097875,0.01748438129104567,1.0,0.5403087478559175,1.0
0.0007645901102320529,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.04480000765533749,0.02144814934537137,0.0,0.46483704974271,0.0
0.004762601096613368,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.017477348672173952,0.12618341633410834,0.0,0.5042881646655232,0.0
0.1659735333921393,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.40320208446503497,0.025127822973197975,0.0,0.40480274442538583,1.0
0.2800013400576998,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.4861226631829328,0.009960878852924435,1.0,0.555746140651801,1.0
0.37692112916554416,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.6375017744668752,0.037859212823721164,0.0,0.523156089193825,1.0
0.029315311932150208,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.13771074914673276,0.08003116574002055,0.0,0.3550600343053173,0.0
0.05604206107147653,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.8005462816389438,0.011242238729811647,1.0,0.876500857632933,1.0
0.023524074956964815,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.4842110927549766,0.016555798230184396,1.0,0.5488850771869639,1.0
0.10024794991409297,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.4265613054445432,0.02317528495849009,1.0,0.5608919382504287,1.0
0.09003935791129623,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.2351788871089435,0.02958337111983675,0.0,0.4871355060034305,1.0
0.10047446005181067,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.4846888431594008,0.03838719670580028,0.0,0.5660377358490565,1.0
0.010534664667330185,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.0993827602226457,0.021440370800883263,0.0,0.24356775300171524,0.0
0.036705935435045856,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.12362741504731464,0.061927247561969725,0.0,0.11835334476843909,0.0
0.2648446163103185,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.874483656019347,0.006526348507069823,1.0,0.7015437392795882,1.0
0.07089700326038254,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.36913072688341053,0.02120845490099684,0.0,0.47684391080617494,1.0
0.03949632870319239,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.3107756004487337,0.026151241067813705,0.0,0.5351629502572898,0.0
0.12156762347722454,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.3451410648753447,0.03191986854790042,0.0,0.3739279588336192,0.0
0.03797340912203991,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.0678441070758872,0.02036744931975142,0.0,0.47684391080617494,0.0
0.04160898368546154,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.2902604648162536,0.00897053393391326,0.0,0.4837049742710119,1.0
0.6855485906320739,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.8444738514989615,0.006443866886074153,1.0,0.7873070325900514,1.0
0.0002692066461448554,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.005497439272009823,0.027258591252422297,0.0,0.4459691252144081,0.0
0.1333518009137838,0.149590912576417,0.0,0.0,0.0,0.07899741778389148,0.1280199676579772,0.0,0.20926243567753,0.0
0.012384926150665327,0.149590912576417,0.0,0.0,0.0,0.06692974894601776,0.13635423955251946,0.0,0.08919382504288165,0.0
0.023732369750565717,0.149590912576417,0.0,0.0,0.0,0.06139591020152811,0.07895618069266483,0.0,0.15608919382504285,0.0
0.003238043334950133,0.149590912576417,0.0,0.0,0.0,0.004471749073640748,0.011111753354826578,0.0,0.4837049742710119,1.0
0.0,0.149590912576417,0.0,0.0,0.0,0.0,0.025142068392004464,0.0,0.09090909090909088,0.0
0.010923120888649048,0.149590912576417,0.0,0.0,0.0,0.006409795853892495,0.024023342731078753,0.0,0.11835334476843909,0.0
0.000823008800839159,0.149590912576417,0.0,0.0,0.0,0.0026562236336142905,0.02176372722706205,0.0,0.46483704974271,1.0
0.03072933191185064,0.149590912576417,0.0,0.0,0.0,0.049824872823734906,0.06048462089519116,0.0,0.11663807890222982,0.0
0.0,0.149590912576417,0.0,0.0,0.0,0.004200103072682187,0.01957290308979494,0.0,0.2898799313893653,0.0
0.007421625492797151,0.149590912576417,0.0,0.0,0.0,0.004355083620170305,0.037405648224530824,0.0,0.44425385934819894,0.0
0.0050217357232505535,0.149590912576417,0.0,0.0,0.0,0.009692759048328673,0.05303201144775324,0.0,0.11663807890222982,0.0
0.0015691604738170262,0.149590912576417,0.0,0.0,0.0,0.005239464319212109,0.030937394576252625,0.0,0.18353344768439106,0.0
0.0007203428528567894,0.149590912576417,0.0,0.0,0.0,0.006600325216441232,0.04169403890737834,0.0,0.19039451114922812,0.0
0.0032501852640255528,0.149590912576417,0.0,0.0,0.0,0.007319485097724059,0.0765351420507196,0.0,0.10291595197255574,0.0
0.011006166285371752,0.149590912576417,0.0,0.0,0.0,0.006458527594289961,0.027535908799142236,0.0,0.4819897084048026,1.0
0.004985496015814483,0.149590912576417,0.0,0.0,0.0,0.01074487630345827,0.03874046569035748,0.0,0.1457975986277873,0.0
0.0014709158075041826,0.149590912576417,0.0,0.0,0.0,0.0033292852421892938,0.01265391843783042,0.0,0.4168096054888507,0.0
0.011218639665214475,0.149590912576417,0.0,0.0,0.0,0.011294699234972432,0.027578622766526534,0.0,0.24528301886792453,0.0
0.0021210281496141,0.149590912576417,0.0,0.0,0.0,0.005445301781500324,0.008052335320772134,0.0,0.5420240137221268,0.0
0.0004824587482648138,0.149590912576417,0.0,0.0,0.0,0.004601947796542999,0.035590470557969635,0.0,0.12006861063464835,0.0
0.0017939934070789667,0.149590912576417,0.0,0.0,0.0,0.003579292730644555,0.023861182749649323,0.0,0.35162950257289877,0.0
0.001300897290686845,0.149590912576417,0.0,0.0,0.0,0.005666978390450748,0.05139306119639321,0.0,0.12178387650085762,0.0
0.0,0.149590912576417,0.0,0.0,0.0,0.0,0.02265838007590382,0.0,0.05145797598627787,0.0
0.004646776466870153,0.149590912576417,0.0,0.0,0.0,0.011822512352735046,0.03477020363089735,0.0,0.3104631217838764,0.0
0.005163872434552788,0.149590912576417,0.0,0.0,0.0,0.005465887560339833,0.03782801526914319,0.0,0.15265866209262433,0.0
0.00026740338520542863,0.149590912576417,0.0,0.0,0.0,0.00015691496486402594,0.0009801721371709743,1.0,0.3420023748153723,1.0
0.0020183455390474074,0.149590912576417,0.0,0.0,0.0,0.0019762409842478167,0.01631253976559471,0.0,0.2178387650085763,0.0
0.0060258667023007926,0.149590912576417,0.0,0.0,0.0,0.003536038437827098,0.02682105470645038,0.0,0.3910806174957118,0.0
0.0035693663042214835,0.149590912576417,0.0,0.0,0.0,0.0018850856310463364,0.012335945958084868,1.0,0.5334476843910805,1.0
0.003120759721847784,0.36227459501148856,0.0,0.0,0.0,0.0025693854623809495,0.060065938711481415,1.0,0.7101200686106346,1.0
0.04267145288601546,0.36227459501148856,0.0,0.0,0.0,0.04398486574647814,0.33829546850628717,0.0,0.3842195540308747,0.0
0.0037609484943147307,0.36227459501148856,1.0,0.0,0.0,0.01301724388872684,0.14114877324659272,0.0,0.2984562607204116,1.0
0.001435427962882017,0.36227459501148856,0.0,0.0,0.0,0.004258327909576096,0.1868411208395613,0.0,0.5711835334476844,0.0
0.012053894511883115,0.36227459501148856,0.0,0.0,0.0,0.019905464309748714,0.3176544751420586,0.0,0.40480274442538583,1.0
0.013271444510783468,0.36227459501148856,0.0,0.0,0.0,0.010959330225286334,0.5001246218777753,0.0,0.137221269296741,0.0
0.0027550546977820676,0.36227459501148856,0.0,0.0,0.0,0.006569344679383498,0.24498975537666054,0.0,0.576329331046312,1.0
0.012107232541415484,0.36227459501148856,1.0,0.0,0.0,0.05442311410187518,0.3088472570682155,0.0,0.33790737564322465,0.0
0.00863927732869449,0.36227459501148856,0.0,0.0,0.0,0.010027101095027222,0.1542722648816456,0.0,0.4545454545454545,0.0
0.005755559437447964,0.36227459501148856,0.0,0.0,0.0,0.009171802294104997,0.11247433539934919,1.0,0.5728987993138936,1.0
0.011863891690077032,0.36227459501148856,0.0,0.0,0.0,0.03710338201560492,0.3609842675801398,0.0,0.41852487135505995,0.0
0.011659134918909537,0.36227459501148856,0.0,0.0,0.0,0.04985776556881273,0.2973399265974252,0.0,0.313893653516295,0.0
0.0013916345193908104,0.36227459501148856,0.0,0.0,0.0,0.0021967135457601965,0.8650026699382415,0.0,0.5728987993138936,1.0
0.004068619969618195,0.36227459501148856,0.0,0.0,0.0,0.006122991712691994,0.14218046797246714,0.0,0.34476843910806165,0.0
0.008044148909929489,0.36227459501148856,0.0,0.0,0.0,0.018947993230869414,0.623792315949533,0.0,0.47169811320754707,1.0
0.2765185373786546,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.2851762291400623,0.028171800659522486,0.0,0.4665523156089193,1.0
0.17253259230439752,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.3009490227470738,0.05109184188616288,0.0,0.4785591766723841,1.0
0.00032040285726069815,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.0016634619192138701,0.017309687953711263,0.0,0.43224699828473406,0.0
0.003796090746257682,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.013997193578950282,0.1617729090691654,0.0,0.20583190394511147,0.0
0.0005677075134686268,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.0020298468489534523,0.01907581681923147,0.0,0.3739279588336192,0.0
0.04977067064063016,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.32210182181874164,0.13758917548383712,1.0,0.6329331046312178,1.0
0.31111759377027964,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.25946538380695156,0.029574403971046985,0.0,0.33962264150943394,0.0
0.0006373671905000788,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.003155713965464437,0.13277210186949598,0.0,0.41852487135505995,1.0
0.6059640140445992,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.6295517885066207,0.04797358780106292,1.0,0.6843910806174957,1.0
0.20301925522908554,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.27312548498338113,0.04205934381569028,0.0,0.42710120068610624,1.0
0.0002955842301264251,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.0040753596022858355,0.014092160859659718,0.0,0.4219554030874785,1.0
8.236430696544964e-05,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.003019588927057819,0.020792346955766764,0.0,0.36706689536878206,0.0
0.04212955617630138,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.1418415750069709,0.017429427614848877,0.0,0.38765008576329324,0.0
0.09889358583156391,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.4293288155190799,0.02267384918672539,1.0,0.5060034305317322,1.0
0.018273148306166793,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.1307262090753419,0.03716653374275126,0.0,0.44253859348198965,0.0
0.05562748872554025,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.15247624477439053,0.046318390410685285,0.0,0.36020583190394506,0.0
0.0053956410913525606,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.013150035370840958,0.06339360876761893,0.0,0.32933104631217835,0.0
0.10283617341671211,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.5967572324459302,0.020805972896811565,1.0,0.5831903945111491,1.0
0.027725842061307095,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.25976051007855483,0.01554683552904395,0.0,0.48885077186963977,1.0
0.3781908053138477,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.48974568051243633,0.024193613084872216,0.0,0.5591766723842194,0.0
0.3559959268018158,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.5557017060853838,0.046409002101228884,1.0,0.7272727272727272,1.0
0.10257876458910038,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.32496802674859976,0.025618743027761536,0.0,0.4459691252144081,0.0
0.04716607818106559,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.11881344586993865,0.04090629906692166,0.0,0.23499142367066894,0.0
0.00570603229216556,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.008007346849223473,0.021378676439800823,0.0,0.40480274442538583,0.0
0.0013711119751278415,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.0037277844176325037,0.00827366371349653,0.0,0.530017152658662,1.0
0.03575013195436865,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.09205071352471937,0.05027303078202721,0.0,0.42710120068610624,0.0
0.004803663814663913,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.025240299015543397,0.02293294249621155,0.0,0.26586620926243565,0.0
0.0027655419964955972,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.006451400896118282,0.02235788846354284,0.0,0.3704974271012006,0.0
0.18268649155583183,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.3428612248177388,0.12532951526100522,0.0,0.5283018867924528,1.0
0.01582247820559158,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.1259909301713455,0.029154193332036556,0.0,0.42538593481989706,0.0
0.09352283961324495,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.23877119425455975,0.10217957644387914,0.0,0.4699828473413378,0.0
0.006550879391631615,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.02264398080472687,0.060961729061071473,0.0,0.4030874785591766,0.0
0.0,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.014955098314189156,0.01586187443675866,0.0,0.4819897084048026,1.0
0.11421711592019594,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.1943235552640584,0.025302957885242925,0.0,0.6243567753001715,1.0
0.2015233126676139,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.6421600606094001,0.01644187427398457,1.0,0.5917667238421954,1.0
0.0006442125268204901,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.015397965971079819,0.12652732792685856,0.0,0.44253859348198965,0.0
0.15608409673679588,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.4343369897876027,0.01789693768516747,1.0,0.5660377358490565,1.0
0.0018569769975004123,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.009005882794796619,0.00947585765508397,0.0,0.5180102915951972,1.0
0.4605849567178337,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.6444993159598252,0.01683293316460084,1.0,0.7787307032590051,1.0
0.330213407781147,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.34871058102584973,0.03340090758822243,0.0,0.4133790737564322,1.0
0.0938430330151166,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.2228710984044712,0.028309642588191727,0.0,0.42710120068610624,0.0
0.0007145982002411241,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.014922926946379426,0.023829738579613683,0.0,0.4665523156089193,0.0
0.037760756046034655,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.0695004123461789,0.03431768873716078,0.0,0.22984562607204112,0.0
0.0006815472003739012,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.0020106620550270904,0.05043790539915061,0.0,0.44253859348198965,1.0
0.0007186315382025915,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.0019679339603543835,0.018000075831231026,0.0,0.5385934819897084,0.0
0.12134371398683219,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.2851610544155361,0.024944371510292464,0.0,0.4837049742710119,1.0
0.0818229478354916,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.39688311320899844,0.03808802935552409,1.0,0.588336192109777,1.0
0.08548012101033348,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.4759848800784673,0.016918214753657686,1.0,0.7444253859348198,1.0
0.0001840955830102074,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.002097321417692957,0.039743235609452726,0.0,0.5403087478559175,1.0
0.16230102503169386,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.35879097674952565,0.025539352381822932,1.0,0.5540308747855917,1.0
0.0006150411993071383,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.0007025382490520825,0.017679054363459446,1.0,0.5797598627787306,1.0
0.21945245461753615,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.4675441537119183,0.016314430213479468,0.0,0.5454545454545454,1.0
0.002283748296636797,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.021963047361653498,0.024698662119621143,0.0,0.38765008576329324,0.0
0.6541755798227445,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.7344161844608331,0.013777417052787158,1.0,0.9108061749571181,1.0
0.03267304086471713,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.03389692608228603,0.06724916921229404,0.0,0.46140651801029153,0.0
0.07633871208696613,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.08398634288867256,0.023070120793922375,1.0,0.5711835334476844,1.0
0.00249355841192222,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.0030589077067912853,0.06015330921967432,0.0,0.4991423670668953,1.0
0.011548813098306847,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.03312999008429422,0.07049325052810412,0.0,0.3653516295025729,0.0
0.05213556363782284,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.14249281411577006,0.009707391552558352,0.0,0.43224699828473406,0.0
0.21532336331096108,0.7264508368456228,1.0,0.21428571428571427,0.21428571428571427,0.4074489321940524,0.060492077903042944,0.0,0.41852487135505995,0.0
0.005433024942554322,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.008337407564909484,0.01644930096942988,0.0,0.4133790737564322,0.0
0.34427289559803276,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.603273209333322,0.042468168118565075,1.0,0.7032590051457974,1.0
0.024858562467075532,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.054031722351455445,0.03984988774745603,0.0,0.20583190394511147,0.0
0.003432725345406675,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.0053139735483805975,0.07271029626287075,0.0,0.5385934819897084,1.0
0.0002433876609782073,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.0004284668906360353,0.01542131230733294,1.0,0.6140651801029159,1.0
0.008730537978770981,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.07304940687016637,0.12828786018138888,0.0,0.45626072041166366,0.0
0.05101696995898695,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.04919670502604009,0.3196151175773941,0.0,0.4957118353344768,0.0
0.0007537889954568279,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.006169428509371526,0.017544519989043314,0.0,0.6157804459691252,1.0
0.000558790972839201,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.0010387861830021355,0.013230403230501543,0.0,0.5660377358490565,1.0
0.2130214293620093,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.38436183283024566,0.03662161434469442,0.0,0.4065180102915951,1.0
9.651211860551807e-05,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.004398835905744435,0.028685205354976182,0.0,0.451114922813036,1.0
0.011892363897929152,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.033591503199380715,0.1618009073271386,0.0,0.3087478559176672,0.0
0.01449943494871552,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.04605727225879253,0.03901282654775758,0.0,0.35849056603773577,0.0
0.009576018521003921,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.3206587782216819,0.012516057565737346,1.0,0.6174957118353344,1.0
0.002280297892800201,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.015194206545016074,0.19914337099069254,0.0,0.4168096054888507,0.0
0.013758620177614814,0.29579754378829853,1.0,0.0,0.0,0.14269383377983788,0.23505372949178593,0.0,0.18010291595197253,0.0
0.0,0.29579754378829853,0.0,0.0,0.0,0.0,0.07466659374799967,0.0,0.555746140651801,0.0
0.02952893925660918,0.29579754378829853,0.0,0.0,0.0,0.028822087687371867,0.13040804722086158,0.0,0.2778730703259005,0.0
0.004324419435233821,0.29579754378829853,0.0,0.0,0.0,0.016667969040503505,0.1477222799782868,0.0,0.35162950257289877,0.0
