PCT_LACCESS_BLACK15,PCT_SNAP12,PC_SNAPBEN10,PCT_FREE_LUNCH09,PCT_SBP09,FARM_TO_SCHOOL09,CHIPSTAX_STORES14,FOOD_TAX14,PCT_NHBLACK10,PCT_HISP10,MEDHHINC15,POVRATE15,PERPOV10,CHILDPOVRATE15,PERCHLDPOV10
0.01119734524001691,0.7966916174675798,0.3464206681124521,0.48974424477485884,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.11185890528383773,0.08184580600836457,0.19293050890239402,0.38181818181818183,0.0,0.42538593481989706,0.0
0.27995104728899867,0.7966916174675798,0.36054923365392144,0.6826784893441837,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.505871134302288,0.005501433724290104,0.11839116167990213,0.4772727272727273,1.0,0.5180102915951972,1.0
0.2621964208075479,0.7966916174675798,0.3707838097026544,0.5939017323832799,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.511068632932539,0.010956689816369422,0.14002096965225327,0.42727272727272725,1.0,0.47341337907375636,1.0
0.009243505398325384,0.7966916174675798,0.2172211977250399,0.5219113970439887,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.17205268622895034,0.029911924085272972,0.1554666718443586,0.3409090909090909,0.0,0.41166380789022294,0.0
0.0002536130293948555,0.7966916174675798,0.2752900326750906,0.4410059478667041,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.0386182065938325,0.02141625242496086,0.1868046521561851,0.35227272727272724,0.0,0.41852487135505995,0.0
0.04515560342479734,0.7966916174675798,0.18098940585919826,0.36721493156013063,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.193485824560679,0.06649575738277348,0.23264664194318777,0.2909090909090909,0.0,0.3499142367066895,0.0
0.045955986084735466,0.7966916174675798,0.25875458747488017,0.43406106531539723,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.18712924867451564,0.020974069650274593,0.17743626584859137,0.33409090909090916,0.0,0.40480274442538583,0.0
0.1422750587955166,0.7966916174675798,0.5025089368391116,0.8134634961310249,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.5416816330300085,0.012712079780514128,0.06880181736986193,0.5659090909090909,1.0,0.6466552315608919,1.0
0.08300463678570547,0.7966916174675798,0.25124586106844404,0.6284713239034057,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.3606936943154742,0.02081826740824791,0.12799254412364328,0.38409090909090915,0.0,0.4957118353344768,0.0
0.016722435025475463,0.7966916174675798,0.3242215828456451,0.49308656065548645,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.14519948541993394,0.013358034529588841,0.13068170786167796,0.42954545454545456,0.0,0.5283018867924528,1.0
0.1848785378338449,0.7966916174675798,0.32425513587657434,0.48346986994380314,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.2727858112315701,0.01532190842715676,0.13460380948682601,0.375,0.0,0.451114922813036,1.0
0.0008326900013695488,0.7966916174675798,0.21256542195306935,0.39804140082546763,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.011950874083003157,0.044866149143775284,0.1591751936780382,0.3636363636363636,0.0,0.36706689536878206,0.0
0.10802534060665456,0.7966916174675798,0.3169411909810825,0.5112088854262975,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.22234209446581496,0.05863315954661191,0.21746306040424832,0.3431818181818182,0.0,0.44082332761578036,0.0
0.2586523416411853,0.7966916174675798,0.6314201579593468,0.7788630048941791,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.8096845346102284,0.007364970747499232,0.06589907384035884,0.7090909090909091,1.0,0.8027444253859347,1.0
0.0032959965563366684,0.7966916174675798,0.28898055760587016,0.5613540547096748,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.016936972196001515,0.14232596131195754,0.13990447158417954,0.390909090909091,0.0,0.43910806174957107,0.0
0.12761140967107898,0.7966916174675798,0.22560718829407422,0.4021934503940825,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.2333979776839345,0.028039545170505206,0.297594314894278,0.2409090909090909,0.0,0.2847341337907375,0.0
0.09319163709376477,0.7966916174675798,0.4009589210825418,0.6029799990696784,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.37148031337358484,0.01957019699772831,0.1353901714463235,0.4772727272727273,1.0,0.49228130360205824,1.0
0.07056940300537456,0.7966916174675798,0.25173946174586276,0.4823123949345585,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.17614150923511263,0.03447473411934537,0.18689202570724037,0.35454545454545455,0.0,0.4699828473413378,0.0
0.012908596811968244,0.7966916174675798,0.33187500013630433,0.46185083109275366,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.13292149176259305,0.01235812647688892,0.137768673669495,0.38636363636363635,0.0,0.4476843910806174,0.0
0.005090457204990223,0.7966916174675798,0.3159355086336521,0.5551904141903226,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.04470695128239503,0.15516428618360725,0.15184552356173428,0.40227272727272734,0.0,0.4991423670668953,0.0
0.004031160718917573,0.7966916174675798,0.328336398755208,0.49997539132913504,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.1102273858876111,0.035867411365998164,0.13004096848727262,0.43181818181818177,0.0,0.5403087478559175,1.0
0.5576252025551839,0.7966916174675798,0.573686397278509,0.6576407594412151,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.9509652498335804,0.00796756177856626,0.024309263538046327,0.7795454545454547,1.0,0.8816466552315608,1.0
0.07465965290732077,0.7966916174675798,0.3822406072958696,0.6775780822265887,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.6880724694074194,0.009278050724820177,0.12208997534124225,0.5704545454545454,1.0,0.6054888507718695,1.0
0.021791638166106617,0.7966916174675798,0.2943767122641142,0.5425949480906916,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.3324850984369196,0.023482169235435855,0.1903481350600936,0.3090909090909091,0.0,0.4150943396226414,1.0
0.07862661708211488,0.7966916174675798,0.2897519833721682,0.52439470947191,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.3001134754095246,0.030804534414914285,0.20070675494631382,0.3386363636363637,0.0,0.4493996569468267,1.0
0.00905336855882417,0.7966916174675798,0.2577209920374172,0.47131012266649863,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.0389431917690774,0.026274442394651917,0.16801933867930022,0.3409090909090909,0.0,0.40480274442538583,0.0
0.30899856763133327,0.7966916174675798,0.27565617475937154,0.4584497266099849,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.48972306524653375,0.04042847163317744,0.24776226627575096,0.33181818181818185,0.0,0.392795883361921,1.0
0.001135198657893449,0.7966916174675798,0.29873468823707483,0.47824275677151873,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.13139597376925694,0.012908529003104465,0.13228355629769142,0.4840909090909091,0.0,0.523156089193825,0.0
0.021906844482767033,0.7966916174675798,0.21279436814351252,0.3999540694194036,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.11602152934064515,0.02345544887451454,0.19527017843620761,0.3159090909090909,0.0,0.353344768439108,0.0
0.002779997689844571,0.7966916174675798,0.26931571250376735,0.45492544855751066,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.13350910939982685,0.01745859010556453,0.18326116925227656,0.3477272727272727,0.0,0.39622641509433953,0.0
0.11567497012259509,0.7966916174675798,0.1861492474431349,0.38497175984200555,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.26433477628606994,0.03404101972353326,0.22860804224996603,0.4,0.0,0.2984562607204116,0.0
0.04840414118210977,0.7966916174675798,0.21218970812870797,0.37434063881317164,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.14633540240909818,0.05792370034132292,0.3122730714715648,0.24772727272727274,0.0,0.26586620926243565,0.0
0.3350569797564296,0.7966916174675798,0.6171510484825994,0.9182275832260959,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.8580105418136768,0.008042001763629802,0.07983030114750597,0.7227272727272728,1.0,0.7444253859348198,1.0
0.6812817510775416,0.7966916174675798,0.6186874708428015,0.9827974502524498,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.9619536086992396,0.011295491071819645,0.06434576626604274,0.6545454545454547,1.0,0.7341337907375642,1.0
0.13590073772912592,0.7966916174675798,0.1585500743784723,0.29419716820722186,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.2779746805227154,0.04805280146185777,0.3516591266528164,0.22500000000000003,0.0,0.27101200686106347,0.0
0.286932590978351,0.7966916174675798,0.3749456403107319,0.6151434644826864,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.6032770485097875,0.01748438129104567,0.12130361338174475,0.45227272727272727,1.0,0.5403087478559175,1.0
0.0007645901102320529,0.7966916174675798,0.31191052002961944,0.44455715774992804,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.04480000765533749,0.02144814934537137,0.11730384637788091,0.37272727272727274,0.0,0.46483704974271,0.0
0.004762601096613368,0.7966916174675798,0.2536376132391125,0.46468226396471346,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.017477348672173952,0.12618341633410834,0.17188319127041143,0.3795454545454546,0.0,0.5042881646655232,0.0
0.1659735333921393,0.7966916174675798,0.37091949953485426,0.6038014824121396,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.40320208446503497,0.025127822973197975,0.19062967205793838,0.3409090909090909,0.0,0.40480274442538583,1.0
0.2800013400576998,0.7966916174675798,0.37043171289023347,0.5893356738793699,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.4861226631829328,0.009960878852924435,0.11910956643302331,0.5727272727272728,1.0,0.555746140651801,1.0
0.37692112916554416,0.7966916174675798,0.37461506779813525,0.6370956229555869,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.6375017744668752,0.037859212823721164,0.191949983496107,0.4409090909090909,0.0,0.523156089193825,1.0
0.029315311932150208,0.7966916174675798,0.21469142446867853,0.4125015944905702,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.13771074914673276,0.08003116574002055,0.23629691474283052,0.2954545454545454,0.0,0.3550600343053173,0.0
0.05604206107147653,0.7966916174675798,0.6910852578189596,0.9341936407280631,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.8005462816389438,0.011242238729811647,0.03226996485641612,0.8318181818181819,1.0,0.876500857632933,1.0
0.023524074956964815,0.7966916174675798,0.32013522632045777,0.6681261315690236,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.4842110927549766,0.016555798230184396,0.09966409723705413,0.4750000000000001,1.0,0.5488850771869639,1.0
0.10024794991409297,0.7966916174675798,0.3671347855548467,0.622330244644587,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.4265613054445432,0.02317528495849009,0.11210997417626159,0.5113636363636364,1.0,0.5608919382504287,1.0
0.09003935791129623,0.7966916174675798,0.4057881726869521,0.5471552568019155,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.2351788871089435,0.02958337111983675,0.1401763004096849,0.3477272727272727,0.0,0.4871355060034305,1.0
0.10047446005181067,0.7966916174675798,0.4623557539922256,0.6213117855647049,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.4846888431594008,0.03838719670580028,0.12843912005125915,0.44545454545454544,0.0,0.5660377358490565,1.0
0.010534664667330185,0.7966916174675798,0.22711171649448933,0.3812109807579395,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.0993827602226457,0.021440370800883263,0.29769139661767274,0.20454545454545459,0.0,0.24356775300171524,0.0
0.036705935435045856,0.7966916174675798,0.10063002490534974,0.2194977225283549,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.12362741504731464,0.061927247561969725,0.46584664970972567,0.1159090909090909,0.0,0.11835334476843909,0.0
0.2648446163103185,0.7966916174675798,0.5238788088943817,0.8945768409246831,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.874483656019347,0.006526348507069823,0.0294837193949867,0.6772727272727274,1.0,0.7015437392795882,1.0
0.07089700326038254,0.7966916174675798,0.33281536890253877,0.6082163311032723,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.36913072688341053,0.02120845490099684,0.14578762402190162,0.43181818181818177,0.0,0.47684391080617494,1.0
0.03949632870319239,0.7966916174675798,0.32090622580626743,0.5182339439467432,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.3107756004487337,0.026151241067813705,0.15685494048890355,0.4159090909090909,0.0,0.5351629502572898,0.0
0.12156762347722454,0.7966916174675798,0.21507519274333933,0.46331174047351487,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.3451410648753447,0.03191986854790042,0.2424518960060579,0.3772727272727273,0.0,0.3739279588336192,0.0
0.03797340912203991,0.7966916174675798,0.2756707449141209,0.4679131093483834,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.0678441070758872,0.02036744931975142,0.13990447158417954,0.390909090909091,0.0,0.47684391080617494,0.0
0.04160898368546154,0.7966916174675798,0.289302519636381,0.43017018252314887,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.2902604648162536,0.00897053393391326,0.19187231811739122,0.43181818181818177,0.0,0.4837049742710119,1.0
0.6855485906320739,0.7966916174675798,0.6766023507046405,0.9697657136924499,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.8444738514989615,0.006443866886074153,0.00116498068073706,0.6772727272727274,1.0,0.7873070325900514,1.0
0.0002692066461448554,0.7966916174675798,0.23993343658061303,0.47181532818992405,0.5573072819162379,0.0,0.5714285714285714,0.5714285714285714,0.005497439272009823,0.027258591252422297,0.13206026833388348,0.35227272727272724,0.0,0.4459691252144081,0.0
0.1333518009137838,0.43697672456690395,0.10602138078979675,0.37600986932936664,0.149590912576417,0.0,0.0,0.0,0.07899741778389148,0.1280199676579772,0.3312525483952391,0.3181818181818182,0.0,0.20926243567753,0.0
0.012384926150665327,0.43697672456690395,0.10797552369656553,0.11499179752590995,0.149590912576417,0.0,0.0,0.0,0.06692974894601776,0.13635423955251946,0.5611420693940159,0.1159090909090909,0.0,0.08919382504288165,0.0
0.023732369750565717,0.43697672456690395,0.21605061976433879,0.2807501038685878,0.149590912576417,0.0,0.0,0.0,0.06139591020152811,0.07895618069266483,0.5329495369201794,0.12045454545454545,0.0,0.15608919382504285,0.0
0.003238043334950133,0.43697672456690395,0.6513319258910251,0.6764496412740212,0.149590912576417,0.0,0.0,0.0,0.004471749073640748,0.011111753354826578,0.21314292371318175,0.4727272727272728,0.0,0.4837049742710119,1.0
0.0,0.43697672456690395,0.23416191558701577,0.3944655332850834,0.149590912576417,0.0,0.0,0.0,0.0,0.025142068392004464,0.4221016251480496,0.1272727272727273,0.0,0.09090909090909088,0.0
0.010923120888649048,0.43697672456690395,0.08657397951887781,0.0,0.149590912576417,0.0,0.0,0.0,0.006409795853892495,0.024023342731078753,0.48643768324175296,0.07272727272727272,0.0,0.11835334476843909,0.0
0.000823008800839159,0.43697672456690395,0.6669697980967568,0.7135764863502096,0.149590912576417,0.0,0.0,0.0,0.0026562236336142905,0.02176372722706205,0.27045997320544435,0.3772727272727273,0.0,0.46483704974271,1.0
0.03072933191185064,0.43697672456690395,0.14750439306827287,0.13825963642771508,0.149590912576417,0.0,0.0,0.0,0.049824872823734906,0.06048462089519116,0.4658660660544046,0.10681818181818181,0.0,0.11663807890222982,0.0
0.0,0.43697672456690395,0.14898050449393874,0.4027447416449751,0.149590912576417,0.0,0.0,0.0,0.004200103072682187,0.01957290308979494,0.3396112847795274,0.17045454545454547,0.0,0.2898799313893653,0.0
0.007421625492797151,0.43697672456690395,0.3608908010793445,0.42928862995552647,0.149590912576417,0.0,0.0,0.0,0.004355083620170305,0.037405648224530824,0.2993223695707047,0.2909090909090909,0.0,0.44425385934819894,0.0
0.0050217357232505535,0.43697672456690395,0.20792017562928997,0.15818064116312905,0.149590912576417,0.0,0.0,0.0,0.009692759048328673,0.05303201144775324,0.5824709240238433,0.10454545454545455,0.0,0.11663807890222982,0.0
0.0015691604738170262,0.43697672456690395,0.18857121278553685,0.24444507830724427,0.149590912576417,0.0,0.0,0.0,0.005239464319212109,0.030937394576252625,0.37989049181601076,0.18181818181818182,0.0,0.18353344768439106,0.0
0.0007203428528567894,0.43697672456690395,0.2898241429642079,0.27079864071275206,0.149590912576417,0.0,0.0,0.0,0.006600325216441232,0.04169403890737834,0.4118206706405453,0.15681818181818186,0.0,0.19039451114922812,0.0
0.0032501852640255528,0.43697672456690395,0.14813661680672516,0.310291310594155,0.149590912576417,0.0,0.0,0.0,0.007319485097724059,0.0765351420507196,0.43318835795973054,0.0931818181818182,0.0,0.10291595197255574,0.0
0.011006166285371752,0.43697672456690395,0.6680395894173335,0.5766555407813447,0.149590912576417,0.0,0.0,0.0,0.006458527594289961,0.027535908799142236,0.18664932139875348,0.3613636363636364,0.0,0.4819897084048026,1.0
0.004985496015814483,0.43697672456690395,0.21656412515735024,0.24660716161896595,0.149590912576417,0.0,0.0,0.0,0.01074487630345827,0.03874046569035748,0.5213968118362038,0.14545454545454548,0.0,0.1457975986277873,0.0
0.0014709158075041826,0.43697672456690395,0.6098358305142562,0.7889420408647956,0.149590912576417,0.0,0.0,0.0,0.0033292852421892938,0.01265391843783042,0.29180824417995066,0.40909090909090906,0.0,0.4168096054888507,0.0
0.011218639665214475,0.43697672456690395,0.37548913629162334,0.35538054066279773,0.149590912576417,0.0,0.0,0.0,0.011294699234972432,0.027578622766526534,0.46540978195444926,0.2090909090909091,0.0,0.24528301886792453,0.0
0.0021210281496141,0.43697672456690395,0.5361878138333418,0.6941500498739039,0.149590912576417,0.0,0.0,0.0,0.005445301781500324,0.008052335320772134,0.2997883618429995,0.5204545454545455,0.0,0.5420240137221268,0.0
0.0004824587482648138,0.43697672456690395,0.23175184270009894,0.4711076708604351,0.149590912576417,0.0,0.0,0.0,0.004601947796542999,0.035590470557969635,0.3903073607362678,0.10227272727272729,0.0,0.12006861063464835,0.0
0.0017939934070789667,0.43697672456690395,0.3952018181800066,0.4738817881290365,0.149590912576417,0.0,0.0,0.0,0.003579292730644555,0.023861182749649323,0.21756985029998252,0.2772727272727273,0.0,0.35162950257289877,0.0
0.001300897290686845,0.43697672456690395,0.18249997059881318,0.23923720657795716,0.149590912576417,0.0,0.0,0.0,0.005666978390450748,0.05139306119639321,0.4424790788886085,0.1318181818181818,0.0,0.12178387650085762,0.0
0.0,0.43697672456690395,0.34337029778517625,0.03829527143412792,0.149590912576417,0.0,0.0,0.0,0.0,0.02265838007590382,0.4172960798400094,0.0068181818181818205,0.0,0.05145797598627787,0.0
0.004646776466870153,0.43697672456690395,0.3032779634202435,0.3235538659071614,0.149590912576417,0.0,0.0,0.0,0.011822512352735046,0.03477020363089735,0.3622022018134866,0.22954545454545455,0.0,0.3104631217838764,0.0
0.005163872434552788,0.43697672456690395,0.1547372376233174,0.2597978013728705,0.149590912576417,0.0,0.0,0.0,0.005465887560339833,0.03782801526914319,0.45829369162961386,0.13863636363636364,0.0,0.15265866209262433,0.0
0.00026740338520542863,0.43697672456690395,0.2338298371954733,0.6293271909710966,0.149590912576417,0.0,0.0,0.0,0.00015691496486402594,0.0009801721371709743,0.24966706906973998,0.2922948825624838,1.0,0.3420023748153723,1.0
0.0020183455390474074,0.43697672456690395,0.2641287466421921,0.4471305154434258,0.149590912576417,0.0,0.0,0.0,0.0019762409842478167,0.01631253976559471,0.3068364949614586,0.19545454545454544,0.0,0.2178387650085763,0.0
0.0060258667023007926,0.43697672456690395,0.23571686450752924,0.45281570952516115,0.149590912576417,0.0,0.0,0.0,0.003536038437827098,0.02682105470645038,0.29999223346212844,0.27272727272727276,0.0,0.3910806174957118,0.0
0.0035693663042214835,0.43697672456690395,0.5747590170734492,0.2460466921333374,0.149590912576417,0.0,0.0,0.0,0.0018850856310463364,0.012335945958084868,0.14427314913694347,0.4545454545454545,1.0,0.5334476843910805,1.0
0.003120759721847784,0.6818222565321554,0.5241740738368166,0.4833084899644762,0.36227459501148856,0.0,0.0,0.0,0.0025693854623809495,0.060065938711481415,0.07939343339222957,0.7863636363636364,1.0,0.7101200686106346,1.0
0.04267145288601546,0.6818222565321554,0.26691428718545657,0.4510827485992974,0.36227459501148856,0.0,0.0,0.0,0.04398486574647814,0.33829546850628717,0.19957089878259518,0.3068181818181818,0.0,0.3842195540308747,0.0
0.0037609484943147307,0.6818222565321554,0.28522516143760146,0.24724325285115964,0.36227459501148856,1.0,0.0,0.0,0.01301724388872684,0.14114877324659272,0.2821291963574938,0.3659090909090909,0.0,0.2984562607204116,1.0
0.001435427962882017,0.6818222565321554,0.37522069196743374,0.39862764298449055,0.36227459501148856,0.0,0.0,0.0,0.004258327909576096,0.1868411208395613,0.17913519600799951,0.40681818181818186,0.0,0.5711835334476844,0.0
0.012053894511883115,0.6818222565321554,0.3218787145440566,0.4152652082258799,0.36227459501148856,0.0,0.0,0.0,0.019905464309748714,0.3176544751420586,0.20654136652233848,0.4431818181818181,0.0,0.40480274442538583,1.0
0.013271444510783468,0.6818222565321554,0.2211563510546761,0.33362583426220516,0.36227459501148856,0.0,0.0,0.0,0.010959330225286334,0.5001246218777753,0.3491058773275344,0.15227272727272728,0.0,0.137221269296741,0.0
0.0027550546977820676,0.6818222565321554,0.3258149859937244,0.6552010644725373,0.36227459501148856,0.0,0.0,0.0,0.006569344679383498,0.24498975537666054,0.11592528590567538,0.42727272727272725,0.0,0.576329331046312,1.0
0.012107232541415484,0.6818222565321554,0.2458488507486358,0.3581447279047304,0.36227459501148856,1.0,0.0,0.0,0.05442311410187518,0.3088472570682155,0.32156379240044275,0.2931818181818182,0.0,0.33790737564322465,0.0
0.00863927732869449,0.6818222565321554,0.30212043660707655,0.5018795606251207,0.36227459501148856,0.0,0.0,0.0,0.010027101095027222,0.1542722648816456,0.16956293808127684,0.3181818181818182,0.0,0.4545454545454545,0.0
0.005755559437447964,0.6818222565321554,0.5490980922356823,0.47945087390294194,0.36227459501148856,0.0,0.0,0.0,0.009171802294104997,0.11247433539934919,0.14333145642001435,0.5613636363636364,1.0,0.5728987993138936,1.0
0.011863891690077032,0.6818222565321554,0.27190252887296257,0.3846867368104987,0.36227459501148856,0.0,0.0,0.0,0.03710338201560492,0.3609842675801398,0.23506397685571714,0.3477272727272727,0.0,0.41852487135505995,0.0
0.011659134918909537,0.6818222565321554,0.2314606403505918,0.4397131061141883,0.36227459501148856,0.0,0.0,0.0,0.04985776556881273,0.2973399265974252,0.27177057647127356,0.28181818181818186,0.0,0.313893653516295,0.0
0.0013916345193908104,0.6818222565321554,0.35282267827775143,0.6435016746997433,0.36227459501148856,0.0,0.0,0.0,0.0021967135457601965,0.8650026699382415,0.116488359901365,0.4772727272727273,0.0,0.5728987993138936,1.0
0.004068619969618195,0.6818222565321554,0.21862305841146756,0.3748544999708058,0.36227459501148856,0.0,0.0,0.0,0.006122991712691994,0.14218046797246714,0.2361610003300779,0.26590909090909093,0.0,0.34476843910806165,0.0
0.008044148909929489,0.6818222565321554,0.31044684705349457,0.6749826763560371,0.36227459501148856,0.0,0.0,0.0,0.018947993230869414,0.623792315949533,0.17020367745568218,0.40227272727272734,0.0,0.47169811320754707,1.0
0.2765185373786546,0.6754280106763517,0.3233987799255979,0.5408870499103362,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.2851762291400623,0.028171800659522486,0.17751393122730716,0.3931818181818182,0.0,0.4665523156089193,1.0
0.17253259230439752,0.6754280106763517,0.36522929129739573,0.7622475408894381,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.3009490227470738,0.05109184188616288,0.16481564180727334,0.3681818181818182,0.0,0.4785591766723841,1.0
0.00032040285726069815,0.6754280106763517,0.1919382216457505,0.4661359729156992,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.0016634619192138701,0.017309687953711263,0.135992078131371,0.2954545454545454,0.0,0.43224699828473406,0.0
0.003796090746257682,0.6754280106763517,0.13334381823515873,0.3610513178217545,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.013997193578950282,0.1617729090691654,0.3630856454963789,0.1681818181818182,0.0,0.20583190394511147,0.0
0.0005677075134686268,0.6754280106763517,0.22491783300607734,0.41127494498493,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.0020298468489534523,0.01907581681923147,0.1748927246956488,0.29772727272727273,0.0,0.3739279588336192,0.0
0.04977067064063016,0.6754280106763517,0.3605723907359891,0.6436606349814521,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.32210182181874164,0.13758917548383712,0.1401568840650059,0.5590909090909091,1.0,0.6329331046312178,1.0
0.31111759377027964,0.6754280106763517,0.18205158417591985,0.46494857064162465,0.7264508368456228,0.0,0.21428571428571427,0.21428571428571427,0.25946538380695156,0.029574403971046985,0.17117449468962972,0.30227272727272725,0.0,0.33962264150943394,0.0
