FIPS,REDEMP_SNAPS12,REDEMP_SNAPS16,PCT_SNAP12,PCT_SNAP16,PC_SNAPBEN10,PC_SNAPBEN15,SNAP_PART_RATE08,SNAP_PART_RATE13,SNAP_OAPP09,SNAP_OAPP16,SNAP_CAP09,SNAP_CAP16,SNAP_BBCE09,SNAP_BBCE16,SNAP_REPORTSIMPLE09,SNAP_REPORTSIMPLE16,PCT_NSLP09,PCT_NSLP15,PCT_FREE_LUNCH09,PCT_FREE_LUNCH14,PCT_REDUCED_LUNCH09,PCT_REDUCED_LUNCH14,PCT_SBP09,PCT_SBP15,PCT_SFSP09,PCT_SFSP15,PC_WIC_REDEMP08,PC_WIC_REDEMP12,REDEMP_WICS08,REDEMP_WICS12,PCT_WIC09,PCT_WIC15,PCT_CACFP09,PCT_CACFP15,FDPIR12
8069,353514.9072641509,270037.35803132004,9.512322866858156,8.54951994794736,9.340408726318014,9.050206318446255,52,80.983,0.0,1.0,0,0,0,1,1,1,7.7788577656033695,6.931619261463329,21.170308498119482,26.59632833931209,5.482359999077044,6.659632833931209,2.1322263325444384,3.3906561901295573,0.2548187491193588,0.3698291272142557,8.118106,8.4535,108077.5,109362.6,2.14796841553049,1.6668609277543014,0.6862035668256398,0.7939001651952305,0
8071,393918.8146938776,455674.68685714295,9.512322866858156,8.54951994794736,20.24354592549601,24.507713087367602,52,80.983,0.0,1.0,0,0,0,1,1,1,7.7788577656033695,6.931619261463329,36.38080846241027,42.83777677361048,13.4869663770306,9.624943515589695,2.1322263325444384,3.3906561901295573,0.2548187491193588,0.3698291272142557,16.67971,19.15426637280438,66306.0,110173.59840019973,2.14796841553049,1.6668609277543014,0.6862035668256398,0.7939001651952305,0
8073,58343.28375,68035.70714285715,9.512322866858156,8.54951994794736,9.49637217242851,10.073260073260073,52,80.983,0.0,1.0,0,0,0,1,1,1,7.7788577656033695,6.931619261463329,28.86937431394073,31.502890173410407,9.110867178924261,12.13872832369942,2.1322263325444384,3.3906561901295573,0.2548187491193588,0.3698291272142557,21.381730698893676,19.15426637280438,116673.00532852349,110173.59840019973,2.14796841553049,1.6668609277543014,0.6862035668256398,0.7939001651952305,0
8075,379574.05220338993,388044.19730769243,9.512322866858156,8.54951994794736,10.740969072467596,12.010541024940007,52,80.983,0.0,1.0,0,0,0,1,1,1,7.7788577656033695,6.931619261463329,32.16207660652105,31.634031060094532,12.092434314656536,11.377447670492911,2.1322263325444384,3.3906561901295573,0.2548187491193588,0.3698291272142557,21.381730698893676,19.15426637280438,116673.00532852349,110173.59840019973,2.14796841553049,1.6668609277543014,0.6862035668256398,0.7939001651952305,0
8077,462158.68321964506,404873.6854736843,9.512322866858156,8.54951994794736,13.648166954056284,14.808974782290326,52,80.983,0.0,1.0,0,0,0,1,1,1,7.7788577656033695,6.931619261463329,35.718930166023675,34.716015099579124,7.620616411634661,6.937996268494813,2.1322263325444384,3.3906561901295573,0.2548187491193588,0.3698291272142557,11.08147,12.744439999999999,142956.0,157019.9,2.14796841553049,1.6668609277543014,0.6862035668256398,0.7939001651952305,0
8079,255135.96155672765,196906.86330779686,9.512322866858156,8.54951994794736,18.614255126076873,17.625872289263512,52,80.983,0.0,1.0,0,0,0,1,1,1,7.7788577656033695,6.931619261463329,21.782178217821784,35.064935064935064,7.920792079207921,24.675324675324674,2.1322263325444384,3.3906561901295573,0.2548187491193588,0.3698291272142557,21.381730698893676,19.15426637280438,116673.00532852349,110173.59840019973,2.14796841553049,1.6668609277543014,0.6862035668256398,0.7939001651952305,0
8081,208356.25736842107,187947.83828571442,9.512322866858156,8.54951994794736,14.129515524948651,16.286792257797767,52,80.983,0.0,1.0,0,0,0,1,1,1,7.7788577656033695,6.931619261463329,25.82807570977918,35.356321839080465,7.373817034700315,8.229885057471265,2.1322263325444384,3.3906561901295573,0.2548187491193588,0.3698291272142557,21.381730698893676,19.15426637280438,116673.00532852349,110173.59840019973,2.14796841553049,1.6668609277543014,0.6862035668256398,0.7939001651952305,0
8083,601241.1170860927,443521.4421719457,9.512322866858156,8.54951994794736,15.074081326284185,16.25052575230375,52,80.983,0.0,1.0,0,0,0,1,1,1,7.7788577656033695,6.931619261463329,42.6656738644825,48.09311540366518,10.945644080416978,9.212481426448738,2.1322263325444384,3.3906561901295573,0.2548187491193588,0.3698291272142557,20.74575,19.8573,130438.9,100998.2,2.14796841553049,1.6668609277543014,0.6862035668256398,0.7939001651952305,1
8085,431394.5860240964,313409.01758241764,9.512322866858156,8.54951994794736,16.789417579222793,18.423202614379086,52,80.983,0.0,1.0,0,0,0,1,1,1,7.7788577656033695,6.931619261463329,42.36202126110383,42.91778022323535,9.62574632299403,7.891840905518001,2.1322263325444384,3.3906561901295573,0.2548187491193588,0.3698291272142557,20.395020000000002,19.305039999999998,117953.1,112314.0,2.14796841553049,1.6668609277543014,0.6862035668256398,0.7939001651952305,0
8087,200761.5104626334,163071.55549668873,9.512322866858156,8.54951994794736,11.96775453673781,13.101837140604221,52,80.983,0.0,1.0,0,0,0,1,1,1,7.7788577656033695,6.931619261463329,49.408553230209286,47.390283547047126,10.627843494085534,12.660285353079285,2.1322263325444384,3.3906561901295573,0.2548187491193588,0.3698291272142557,25.83181,31.130779999999998,142281.6,177271.1,2.14796841553049,1.6668609277543014,0.6862035668256398,0.7939001651952305,0
8089,349659.41773584904,406973.6610638298,9.512322866858156,8.54951994794736,21.825712920184802,24.515970247210674,52,80.983,0.0,1.0,0,0,0,1,1,1,7.7788577656033695,6.931619261463329,51.561106155218546,57.77640899291654,13.559322033898303,10.963966738527873,2.1322263325444384,3.3906561901295573,0.2548187491193588,0.3698291272142557,33.895379999999996,32.060390000000005,105296.0,119893.0,2.14796841553049,1.6668609277543014,0.6862035668256398,0.7939001651952305,0
8091,255135.96155672765,196906.86330779686,9.512322866858156,8.54951994794736,7.927562368500149,8.243919885550786,52,80.983,0.0,1.0,0,0,0,1,1,1,7.7788577656033695,6.931619261463329,16.557377049180328,21.02376599634369,9.016393442622949,12.431444241316273,2.1322263325444384,3.3906561901295573,0.2548187491193588,0.3698291272142557,21.381730698893676,19.15426637280438,116673.00532852349,110173.59840019973,2.14796841553049,1.6668609277543014,0.6862035668256398,0.7939001651952305,0
8093,73951.81000000001,90291.48,9.512322866858156,8.54951994794736,8.618207248344232,9.312868142251169,52,80.983,0.0,1.0,0,0,0,1,1,1,7.7788577656033695,6.931619261463329,19.643820831084724,29.19664268585132,8.68861305990286,7.853717026378898,2.1322263325444384,3.3906561901295573,0.2548187491193588,0.3698291272142557,21.381730698893676,19.15426637280438,116673.00532852349,110173.59840019973,2.14796841553049,1.6668609277543014,0.6862035668256398,0.7939001651952305,0
8095,255135.96155672765,196906.86330779686,9.512322866858156,8.54951994794736,8.535944769623292,9.93989828941285,52,80.983,0.0,1.0,0,0,0,1,1,1,7.7788577656033695,6.931619261463329,26.490066225165567,34.019501625135426,10.596026490066226,7.475622968580716,2.1322263325444384,3.3906561901295573,0.2548187491193588,0.3698291272142557,21.381730698893676,19.15426637280438,116673.00532852349,110173.59840019973,2.14796841553049,1.6668609277543014,0.6862035668256398,0.7939001651952305,0
8097,60878.0575,59049.87999999999,9.512322866858156,8.54951994794736,1.9292823264131875,2.080755820492633,52,80.983,0.0,1.0,0,0,0,1,1,1,7.7788577656033695,6.931619261463329,12.75272161741835,13.196033562166285,4.432348367029549,4.309687261632342,2.1322263325444384,3.3906561901295573,0.2548187491193588,0.3698291272142557,21.381730698893676,19.15426637280438,116673.00532852349,110173.59840019973,2.14796841553049,1.6668609277543014,0.6862035668256398,0.7939001651952305,0
8099,301017.5162130177,303315.12152866245,9.512322866858156,8.54951994794736,22.813587230765144,26.501520350377998,52,80.983,0.0,1.0,0,0,0,1,1,1,7.7788577656033695,6.931619261463329,50.361736334405144,50.88983050847458,10.369774919614148,11.228813559322038,2.1322263325444384,3.3906561901295573,0.2548187491193588,0.3698291272142557,30.260070000000002,28.986759999999997,98262.0,89779.23,2.14796841553049,1.6668609277543014,0.6862035668256398,0.7939001651952305,0
8101,487751.85296610155,486331.72934097436,9.512322866858156,8.54951994794736,25.335873207471252,26.77730299927864,52,80.983,0.0,1.0,0,0,0,1,1,1,7.7788577656033695,6.931619261463329,44.29284406304979,54.434888992839404,13.730207173889628,7.8298729804613,2.1322263325444384,3.3906561901295573,0.2548187491193588,0.3698291272142557,22.92406,21.19034,255454.3,243464.9,2.14796841553049,1.6668609277543014,0.6862035668256398,0.7939001651952305,0
8103,63687.09166666668,37615.57333333333,9.512322866858156,8.54951994794736,9.400940094009401,10.181225819588681,52,80.983,0.0,1.0,0,0,0,1,1,1,7.7788577656033695,6.931619261463329,16.5016501650165,27.92574656981436,7.343234323432343,6.860371267150928,2.1322263325444384,3.3906561901295573,0.2548187491193588,0.3698291272142557,21.381730698893676,19.15426637280438,116673.00532852349,110173.59840019973,2.14796841553049,1.6668609277543014,0.6862035668256398,0.7939001651952305,0
8105,217451.17594405593,191150.0893670886,9.512322866858156,8.54951994794736,25.350525788683022,29.43955117583791,52,80.983,0.0,1.0,0,0,0,1,1,1,7.7788577656033695,6.931619261463329,46.905393457117604,49.87316083206493,13.39522546419098,11.466260781329273,2.1322263325444384,3.3906561901295573,0.2548187491193588,0.3698291272142557,24.5901,19.15426637280438,71508.0,110173.59840019973,2.14796841553049,1.6668609277543014,0.6862035668256398,0.7939001651952305,0
8107,109542.0891891892,97439.23461538462,9.512322866858156,8.54951994794736,4.406113970536106,4.864679684823568,52,80.983,0.0,1.0,0,0,0,1,1,1,7.7788577656033695,6.931619261463329,10.22615535889872,16.804155209288115,4.7525401507702405,5.163458600672167,2.1322263325444384,3.3906561901295573,0.2548187491193588,0.3698291272142557,21.381730698893676,19.15426637280438,116673.00532852349,110173.59840019973,2.14796841553049,1.6668609277543014,0.6862035668256398,0.7939001651952305,0
8109,128905.04186915887,75010.77692307692,9.512322866858156,8.54951994794736,22.647893473040824,24.95034090299028,52,80.983,0.0,1.0,0,0,0,1,1,1,7.7788577656033695,6.931619261463329,66.31799163179917,78.73855544252288,9.728033472803347,7.121057985757884,2.1322263325444384,3.3906561901295573,0.2548187491193588,0.3698291272142557,21.381730698893676,19.15426637280438,116673.00532852349,110173.59840019973,2.14796841553049,1.6668609277543014,0.6862035668256398,0.7939001651952305,0
8111,255135.96155672765,196906.86330779686,9.512322866858156,8.54951994794736,14.30615164520744,13.808837656099904,52,80.983,0.0,1.0,0,0,0,1,1,1,7.7788577656033695,6.931619261463329,53.03030303030303,46.774193548387096,12.12121212121212,12.903225806451614,2.1322263325444384,3.3906561901295573,0.2548187491193588,0.3698291272142557,21.381730698893676,19.15426637280438,116673.00532852349,110173.59840019973,2.14796841553049,1.6668609277543014,0.6862035668256398,0.7939001651952305,0
8113,82953.0,43564.944,9.512322866858156,8.54951994794736,5.2430130905467225,5.690746167239988,52,80.983,0.0,1.0,0,0,0,1,1,1,7.7788577656033695,6.931619261463329,15.210688591983555,22.36286919831224,9.45529290853032,7.510548523206752,2.1322263325444384,3.3906561901295573,0.2548187491193588,0.3698291272142557,21.381730698893676,19.15426637280438,116673.00532852349,110173.59840019973,2.14796841553049,1.6668609277543014,0.6862035668256398,0.7939001651952305,0
8115,255135.96155672765,196906.86330779686,9.512322866858156,8.54951994794736,8.266778758582038,9.36408106219427,52,80.983,0.0,1.0,0,0,0,1,1,1,7.7788577656033695,6.931619261463329,13.683431952662726,25.88888888888889,4.437869822485207,17.333333333333336,2.1322263325444384,3.3906561901295573,0.2548187491193588,0.3698291272142557,21.381730698893676,19.15426637280438,116673.00532852349,110173.59840019973,2.14796841553049,1.6668609277543014,0.6862035668256398,0.7939001651952305,0
8117,175519.00717241378,91234.83278688525,9.512322866858156,8.54951994794736,4.727203448357981,5.006913778491458,52,80.983,0.0,1.0,0,0,0,1,1,1,7.7788577656033695,6.931619261463329,23.410404624277447,26.652707149267126,7.032755298651253,8.196230930302125,2.1322263325444384,3.3906561901295573,0.2548187491193588,0.3698291272142557,21.381730698893676,19.15426637280438,116673.00532852349,110173.59840019973,2.14796841553049,1.6668609277543014,0.6862035668256398,0.7939001651952305,0
8119,254319.79622641503,209118.66572864322,9.512322866858156,8.54951994794736,10.107066381156317,10.748424707445666,52,80.983,0.0,1.0,0,0,0,1,1,1,7.7788577656033695,6.931619261463329,23.460949464012252,28.86418895449809,6.523736600306279,7.01632511288642,2.1322263325444384,3.3906561901295573,0.2548187491193588,0.3698291272142557,8.332717,8.560116,36024.0,40042.51,2.14796841553049,1.6668609277543014,0.6862035668256398,0.7939001651952305,0
8121,255135.96155672765,196906.86330779686,9.512322866858156,8.54951994794736,7.374324885749897,7.561728395061729,52,80.983,0.0,1.0,0,0,0,1,1,1,7.7788577656033695,6.931619261463329,32.24755700325733,34.075723830734965,14.549402823018461,14.810690423162587,2.1322263325444384,3.3906561901295573,0.2548187491193588,0.3698291272142557,21.381730698893676,19.15426637280438,116673.00532852349,110173.59840019973,2.14796841553049,1.6668609277543014,0.6862035668256398,0.7939001651952305,0
8123,305827.23607038136,278714.8464705883,9.512322866858156,8.54951994794736,11.108803849830252,10.757940920928156,52,80.983,0.0,1.0,0,0,0,1,1,1,7.7788577656033695,6.931619261463329,36.733641297035476,36.13080086156256,7.682647889850652,8.443313099667124,2.1322263325444384,3.3906561901295573,0.2548187491193588,0.3698291272142557,10.122710000000001,10.41536,209921.3,183095.8,2.14796841553049,1.6668609277543014,0.6862035668256398,0.7939001651952305,0
8125,97272.838125,90080.60947368422,9.512322866858156,8.54951994794736,10.712270569882836,11.763249133234275,52,80.983,0.0,1.0,0,0,0,1,1,1,7.7788577656033695,6.931619261463329,36.76801801801802,41.601779755283644,10.698198198198199,12.45828698553949,2.1322263325444384,3.3906561901295573,0.2548187491193588,0.3698291272142557,26.897709999999996,27.529459999999997,64689.0,69642.66,2.14796841553049,1.6668609277543014,0.6862035668256398,0.7939001651952305,0
9001,287740.8719466567,262905.9977927028,11.142237869125625,11.952236462281613,9.711280220557308,11.481032963046866,66,90.463,0.0,1.0,0,0,1,1,1,1,8.612057909983491,7.801740965878617,24.54448379335514,31.51924685063797,4.281446838420156,4.221628766421191,1.9586799034075664,2.6458269630392053,0.3491755080880246,0.7874379749176109,12.17106,12.05167,68464.2,70339.18,1.7095814782644287,1.4284891444618404,0.5308832022847476,0.6091323979652933,0
9003,329060.6803735524,305917.97185272904,11.142237869125625,11.952236462281613,17.320571415361883,21.08304682877832,66,90.463,0.0,1.0,0,0,1,1,1,1,8.612057909983491,7.801740965878617,31.242254839864515,36.103332842074245,5.645361165422852,4.803110371883137,1.9586799034075664,2.6458269630392053,0.3491755080880246,0.7874379749176109,15.06983,13.963429999999999,61710.17,60819.49,1.7095814782644287,1.4284891444618404,0.5308832022847476,0.6091323979652933,0
9005,227173.6222845691,194481.97043010747,11.142237869125625,11.952236462281613,8.247028244185046,10.382204422775553,66,90.463,0.0,1.0,0,0,1,1,1,1,8.612057909983491,7.801740965878617,13.167234525837591,20.47494695609597,5.462095400340716,5.267667700342745,1.9586799034075664,2.6458269630392053,0.3491755080880246,0.7874379749176109,6.078486,6.151133,54604.2,54929.61,1.7095814782644287,1.4284891444618404,0.5308832022847476,0.6091323979652933,0
9007,193045.9369684639,185501.68721311472,11.142237869125625,11.952236462281613,7.112778354539382,8.775683623003234,66,90.463,0.0,1.0,0,0,1,1,1,1,8.612057909983491,7.801740965878617,12.708436519729238,19.175635447675756,4.094436189532772,3.8332951683077625,1.9586799034075664,2.6458269630392053,0.3491755080880246,0.7874379749176109,5.325293,5.4180410000000006,48795.07,47223.07,1.7095814782644287,1.4284891444618404,0.5308832022847476,0.6091323979652933,0
9009,313939.1515898734,308368.0647893623,11.142237869125625,11.952236462281613,17.611387511396433,21.53833259804464,66,90.463,0.0,1.0,0,0,1,1,1,1,8.612057909983491,7.801740965878617,32.39840280628429,37.913315634172356,7.441131469940664,5.20620041574862,1.9586799034075664,2.6458269630392053,0.3491755080880246,0.7874379749176109,17.305629999999997,15.138179999999998,80846.28,72563.43,1.7095814782644287,1.4284891444618404,0.5308832022847476,0.6091323979652933,0
9011,282744.1592003635,251504.3715458515,11.142237869125625,11.952236462281613,13.192303248131454,16.273215119279435,66,90.463,0.0,1.0,0,0,1,1,1,1,8.612057909983491,7.801740965878617,19.622685727677524,31.608235948803557,5.619873447386923,6.010016694490818,1.9586799034075664,2.6458269630392053,0.3491755080880246,0.7874379749176109,10.13908,11.42676,61256.19,82444.06,1.7095814782644287,1.4284891444618404,0.5308832022847476,0.6091323979652933,0
9013,135208.3109134615,121688.24701675976,11.142237869125625,11.952236462281613,5.925911372204868,7.266202543885095,66,90.463,0.0,1.0,0,0,1,1,1,1,8.612057909983491,7.801740965878617,9.77773873319863,15.740786544645069,3.7687780022841078,3.373732376947811,1.9586799034075664,2.6458269630392053,0.3491755080880246,0.7874379749176109,4.6986360000000005,4.114286,39134.15,34637.49,1.7095814782644287,1.4284891444618404,0.5308832022847476,0.6091323979652933,0
9015,296678.55688123306,264447.5058765433,11.142237869125625,11.952236462281613,17.753402911473643,21.96258342980463,66,90.463,0.0,1.0,0,0,1,1,1,1,8.612057909983491,7.801740965878617,28.342217484008533,37.667591308368,8.251599147121535,6.489828941285253,1.9586799034075664,2.6458269630392053,0.3491755080880246,0.7874379749176109,13.24494,12.13492,62151.11,71352.75,1.7095814782644287,1.4284891444618404,0.5308832022847476,0.6091323979652933,0
10001,381178.872695462,346384.0517226437,16.189576829256325,15.338868669681165,20.71139588852607,25.28529636053853,67,97.302,1.0,1.0,0,0,1,1,1,1,10.176337273279842,10.35779933906594,38.355751478844056,36.69107391910739,6.555894653554878,0.0,3.751121314349886,5.071600153921944,1.2119233280835862,1.088659462499498,16.91036,14.58486,154672.1,143811.9,2.7146540250948457,2.0083765569268053,1.7820142308066007,2.112911683056112,0
10003,313564.4428861706,298153.86734791275,16.189576829256325,15.338868669681165,15.05397610677482,18.732201301590333,67,97.302,1.0,1.0,0,0,1,1,1,1,10.176337273279842,10.35779933906594,38.37739790029132,35.743895037256095,6.968339471225196,0.0,3.751121314349886,5.071600153921944,1.2119233280835862,1.088659462499498,14.030339999999999,12.77753,173277.0,145364.6,2.7146540250948457,2.0083765569268053,1.7820142308066007,2.112911683056112,0
10005,288749.7206692913,244134.6768065693,16.189576829256325,15.338868669681165,18.041289406274572,18.947484089839786,67,97.302,1.0,1.0,0,0,1,1,1,1,10.176337273279842,10.35779933906594,45.960150611860676,41.09964643913703,6.8167555695010975,0.0,3.751121314349886,5.071600153921944,1.2119233280835862,1.088659462499498,14.847829999999998,12.69098,176004.4,135853.6,2.7146540250948457,2.0083765569268053,1.7820142308066007,2.112911683056112,0
11001,299746.7360204083,272633.7643467934,22.131516338899356,19.37783519532569,28.051805675812073,28.146973021648016,77,95.962,0.0,0.0,0,0,0,1,1,1,7.434083150867911,7.834893027365714,62.05955012352101,90.17092432612806,7.762319594331037,2.29752944520658,3.4071144003988945,5.132000080329886,5.886365038680446,4.271318659740445,18.56454,14.855939999999999,476280.4,391406.5,2.9138324075263027,2.160861597553211,0.9964029436828054,0.8302242691467775,0
12001,322463.9404554533,247721.1654380665,17.51737989039659,15.65036529641155,17.93174736660521,19.701081718722293,59,92.585,1.0,1.0,1,1,0,1,1,1,8.417275916255981,8.26653123691498,40.280755134499685,44.26647007573219,6.956642002627758,2.8617384893773883,3.2949672102699066,3.87997042070177,0.6895361622408582,0.8062888209481872,16.769660000000002,16.62231,150388.5,154782.6,2.7277583644680816,2.3866821642963503,0.974292275491452,1.329711820748101,0
12003,371813.55767918075,215241.37080568727,17.51737989039659,15.65036529641155,24.03958448583195,24.358226371061846,59,92.585,1.0,1.0,1,1,0,1,1,1,8.417275916255981,8.26653123691498,42.69684658541304,53.099675850891416,7.661056297156121,4.760940032414911,3.2949672102699066,3.87997042070177,0.6895361622408582,0.8062888209481872,30.07122,19.15426637280438,195823.8,110173.59840019973,2.7277583644680816,2.3866821642963503,0.974292275491452,1.329711820748101,0
12005,325245.9388831534,219305.47788047814,17.51737989039659,15.65036529641155,23.304432283893586,22.375563579870327,59,92.585,1.0,1.0,1,1,0,1,1,1,8.417275916255981,8.26653123691498,40.08186276402672,53.402554176766394,9.985712630806658,7.800007235628233,3.2949672102699066,3.87997042070177,0.6895361622408582,0.8062888209481872,25.41315,24.42162,173446.9,167926.0,2.7277583644680816,2.3866821642963503,0.974292275491452,1.329711820748101,0
12007,378845.54406417103,272877.1121311475,17.51737989039659,15.65036529641155,24.50911640953717,25.431594579543344,59,92.585,1.0,1.0,1,1,0,1,1,1,8.417275916255981,8.26653123691498,53.16030534351146,66.3019693654267,8.427480916030534,6.502031884964053,3.2949672102699066,3.87997042070177,0.6895361622408582,0.8062888209481872,25.2252,19.15426637280438,147168.9,110173.59840019973,2.7277583644680816,2.3866821642963503,0.974292275491452,1.329711820748101,0
12009,277291.21522576123,232501.8395420104,17.51737989039659,15.65036529641155,15.748916649490102,18.160267448917192,59,92.585,1.0,1.0,1,1,0,1,1,1,8.417275916255981,8.26653123691498,32.16317737391592,44.54866154803901,6.846931447826327,3.6715777823891536,3.2949672102699066,3.87997042070177,0.6895361622408582,0.8062888209481872,24.29141,13.702129999999999,250535.0,141495.7,2.7277583644680816,2.3866821642963503,0.974292275491452,1.329711820748101,0
12011,441939.7667497603,381001.89008627203,17.51737989039659,15.65036529641155,16.615696051140713,19.327054812364107,59,92.585,1.0,1.0,1,1,0,1,1,1,8.417275916255981,8.26653123691498,43.74284445898269,54.20462718772476,8.969835743825788,7.164423999040997,3.2949672102699066,3.87997042070177,0.6895361622408582,0.8062888209481872,15.56182,17.45554,159555.3,193196.3,2.7277583644680816,2.3866821642963503,0.974292275491452,1.329711820748101,0
12013,331407.4871111111,300140.86500000005,17.51737989039659,15.65036529641155,21.62393162393163,23.321583264215285,59,92.585,1.0,1.0,1,1,0,1,1,1,8.417275916255981,8.26653123691498,49.26108374384236,60.40475142982842,10.927004030452306,7.215134183897932,3.2949672102699066,3.87997042070177,0.6895361622408582,0.8062888209481872,21.381730698893676,19.15426637280438,116673.00532852349,110173.59840019973,2.7277583644680816,2.3866821642963503,0.974292275491452,1.329711820748101,0
12015,337712.8660340993,229441.5053043478,17.51737989039659,15.65036529641155,15.17291960977968,13.94197643490344,59,92.585,1.0,1.0,1,1,0,1,1,1,8.417275916255981,8.26653123691498,45.07083825265644,55.488069414316705,12.55017709563164,8.13139138518748,3.2949672102699066,3.87997042070177,0.6895361622408582,0.8062888209481872,13.636320000000001,12.53704,107546.9,101831.5,2.7277583644680816,2.3866821642963503,0.974292275491452,1.329711820748101,0
12017,276040.0527055703,214126.9703970223,17.51737989039659,15.65036529641155,19.478626790147935,21.026335825518654,59,92.585,1.0,1.0,1,1,0,1,1,1,8.417275916255981,8.26653123691498,41.87430271476385,59.80605580843064,9.111193752324283,4.716669965037271,3.2949672102699066,3.87997042070177,0.6895361622408582,0.8062888209481872,14.630679999999998,12.78759,137396.7,111379.9,2.7277583644680816,2.3866821642963503,0.974292275491452,1.329711820748101,0
12019,282636.32647741947,234256.9342295497,17.51737989039659,15.65036529641155,13.965368192177715,15.117209075160329,59,92.585,1.0,1.0,1,1,0,1,1,1,8.417275916255981,8.26653123691498,26.22649905439982,35.96202178162524,7.531427300033375,5.6743926277576096,3.2949672102699066,3.87997042070177,0.6895361622408582,0.8062888209481872,13.802829999999998,12.69406,102197.2,112137.6,2.7277583644680816,2.3866821642963503,0.974292275491452,1.329711820748101,0
12021,299262.1333438485,229625.5581609195,17.51737989039659,15.65036529641155,14.734179314920793,10.703134494395675,59,92.585,1.0,1.0,1,1,0,1,1,1,8.417275916255981,8.26653123691498,46.55148194971203,56.918280711063936,7.362925504518424,5.184841248783938,3.2949672102699066,3.87997042070177,0.6895361622408582,0.8062888209481872,22.7168,18.227999999999998,204797.2,168318.9,2.7277583644680816,2.3866821642963503,0.974292275491452,1.329711820748101,0
12023,279095.99865717196,241017.59287244407,17.51737989039659,15.65036529641155,26.426135157680672,27.968153550264088,59,92.585,1.0,1.0,1,1,0,1,1,1,8.417275916255981,8.26653123691498,51.917139727118816,57.00117831893166,9.899412409122595,3.7608012568735267,3.2949672102699066,3.87997042070177,0.6895361622408582,0.8062888209481872,25.17724,21.95497,216842.1,186523.9,2.7277583644680816,2.3866821642963503,0.974292275491452,1.329711820748101,0
12027,392307.7540909091,346373.29576119396,17.51737989039659,15.65036529641155,25.883005373568164,26.479045868099753,59,92.585,1.0,1.0,1,1,0,1,1,1,8.417275916255981,8.26653123691498,61.80834001603849,61.80745734147882,9.703287890938253,0.0,3.2949672102699066,3.87997042070177,0.6895361622408582,0.8062888209481872,36.72397,31.4824,214443.5,182136.2,2.7277583644680816,2.3866821642963503,0.974292275491452,1.329711820748101,0
12029,187575.74937759337,181284.76788990825,17.51737989039659,15.65036529641155,28.391791499208374,29.915981960832767,59,92.585,1.0,1.0,1,1,0,1,1,1,8.417275916255981,8.26653123691498,62.63580538497875,97.3346025702047,9.683514407179974,0.14278914802475012,3.2949672102699066,3.87997042070177,0.6895361622408582,0.8062888209481872,21.381730698893676,19.15426637280438,116673.00532852349,110173.59840019973,2.7277583644680816,2.3866821642963503,0.974292275491452,1.329711820748101,0
12031,338600.61981926626,291857.3236344538,17.51737989039659,15.65036529641155,24.494762203943324,27.379786809870318,59,92.585,1.0,1.0,1,1,0,1,1,1,8.417275916255981,8.26653123691498,41.55123749857242,42.10070384407147,6.591291012024211,1.6791708562147112,3.2949672102699066,3.87997042070177,0.6895361622408582,0.8062888209481872,21.42126,20.27376,182748.2,183843.8,2.7277583644680816,2.3866821642963503,0.974292275491452,1.329711820748101,0
12033,347488.72193095705,270729.17235091433,17.51737989039659,15.65036529641155,25.222124035539853,25.41533327335741,59,92.585,1.0,1.0,1,1,0,1,1,1,8.417275916255981,8.26653123691498,50.385344594095486,59.18497606480914,9.226109866298966,4.683932735976434,3.2949672102699066,3.87997042070177,0.6895361622408582,0.8062888209481872,26.94023,22.20309,263124.3,224040.3,2.7277583644680816,2.3866821642963503,0.974292275491452,1.329711820748101,0
12035,398575.6870917574,283263.69963838666,17.51737989039659,15.65036529641155,16.9634397815304,16.849989225640442,59,92.585,1.0,1.0,1,1,0,1,1,1,8.417275916255981,8.26653123691498,42.24387273557618,55.803955288048144,8.608616227736338,6.487923082935982,3.2949672102699066,3.87997042070177,0.6895361622408582,0.8062888209481872,17.16147,13.747810000000001,155654.5,135222.1,2.7277583644680816,2.3866821642963503,0.974292275491452,1.329711820748101,0
12037,149504.86591549296,135557.62536585366,17.51737989039659,15.65036529641155,19.45334372384333,23.207648877918693,59,92.585,1.0,1.0,1,1,0,1,1,1,8.417275916255981,8.26653123691498,99.3050193050193,63.05533904910367,0.0,0.0,3.2949672102699066,3.87997042070177,0.6895361622408582,0.8062888209481872,20.183510000000002,16.74418,56750.99,48918.13,2.7277583644680816,2.3866821642963503,0.974292275491452,1.329711820748101,0
12039,315303.44365217397,247475.14956521738,17.51737989039659,15.65036529641155,35.48614254816157,36.78419360444908,59,92.585,1.0,1.0,1,1,0,1,1,1,8.417275916255981,8.26653123691498,79.79160088411746,69.65668125210367,6.473002841806125,0.0,3.2949672102699066,3.87997042070177,0.6895361622408582,0.8062888209481872,38.00977,26.54992,180356.4,154414.4,2.7277583644680816,2.3866821642963503,0.974292275491452,1.329711820748101,0
12041,112868.57023255812,83216.42793650793,17.51737989039659,15.65036529641155,22.674498691382805,23.69380905263566,59,92.585,1.0,1.0,1,1,0,1,1,1,8.417275916255981,8.26653123691498,46.255023748629895,47.648183556405364,13.956887102667153,0.0,3.2949672102699066,3.87997042070177,0.6895361622408582,0.8062888209481872,21.381730698893676,19.15426637280438,116673.00532852349,110173.59840019973,2.7277583644680816,2.3866821642963503,0.974292275491452,1.329711820748101,0
