PCT_LACCESS_BLACK15,PCT_SNAP12,PCT_SBP09,CHIPSTAX_STORES14,FOOD_TAX14,PCT_NHBLACK10,POVRATE15,PERPOV10,CHILDPOVRATE15,PERCHLDPOV10
0.002779997689844571,0.7966916174675798,0.5573072819162379,0.5714285714285714,0.5714285714285714,0.13350910939982685,0.3477272727272727,0.0,0.39622641509433953,0.0
0.11567497012259509,0.7966916174675798,0.5573072819162379,0.5714285714285714,0.5714285714285714,0.26433477628606994,0.4,0.0,0.2984562607204116,0.0
0.04840414118210977,0.7966916174675798,0.5573072819162379,0.5714285714285714,0.5714285714285714,0.14633540240909818,0.24772727272727274,0.0,0.26586620926243565,0.0
0.3350569797564296,0.7966916174675798,0.5573072819162379,0.5714285714285714,0.5714285714285714,0.8580105418136768,0.7227272727272728,1.0,0.7444253859348198,1.0
0.6812817510775416,0.7966916174675798,0.5573072819162379,0.5714285714285714,0.5714285714285714,0.9619536086992396,0.6545454545454547,1.0,0.7341337907375642,1.0
0.13590073772912592,0.7966916174675798,0.5573072819162379,0.5714285714285714,0.5714285714285714,0.2779746805227154,0.22500000000000003,0.0,0.27101200686106347,0.0
0.286932590978351,0.7966916174675798,0.5573072819162379,0.5714285714285714,0.5714285714285714,0.6032770485097875,0.45227272727272727,1.0,0.5403087478559175,1.0
0.0007645901102320529,0.7966916174675798,0.5573072819162379,0.5714285714285714,0.5714285714285714,0.04480000765533749,0.37272727272727274,0.0,0.46483704974271,0.0
0.004762601096613368,0.7966916174675798,0.5573072819162379,0.5714285714285714,0.5714285714285714,0.017477348672173952,0.3795454545454546,0.0,0.5042881646655232,0.0
0.1659735333921393,0.7966916174675798,0.5573072819162379,0.5714285714285714,0.5714285714285714,0.40320208446503497,0.3409090909090909,0.0,0.40480274442538583,1.0
0.2800013400576998,0.7966916174675798,0.5573072819162379,0.5714285714285714,0.5714285714285714,0.4861226631829328,0.5727272727272728,1.0,0.555746140651801,1.0
0.37692112916554416,0.7966916174675798,0.5573072819162379,0.5714285714285714,0.5714285714285714,0.6375017744668752,0.4409090909090909,0.0,0.523156089193825,1.0
0.029315311932150208,0.7966916174675798,0.5573072819162379,0.5714285714285714,0.5714285714285714,0.13771074914673276,0.2954545454545454,0.0,0.3550600343053173,0.0
0.05604206107147653,0.7966916174675798,0.5573072819162379,0.5714285714285714,0.5714285714285714,0.8005462816389438,0.8318181818181819,1.0,0.876500857632933,1.0
0.023524074956964815,0.7966916174675798,0.5573072819162379,0.5714285714285714,0.5714285714285714,0.4842110927549766,0.4750000000000001,1.0,0.5488850771869639,1.0
0.10024794991409297,0.7966916174675798,0.5573072819162379,0.5714285714285714,0.5714285714285714,0.4265613054445432,0.5113636363636364,1.0,0.5608919382504287,1.0
0.09003935791129623,0.7966916174675798,0.5573072819162379,0.5714285714285714,0.5714285714285714,0.2351788871089435,0.3477272727272727,0.0,0.4871355060034305,1.0
0.10047446005181067,0.7966916174675798,0.5573072819162379,0.5714285714285714,0.5714285714285714,0.4846888431594008,0.44545454545454544,0.0,0.5660377358490565,1.0
0.010534664667330185,0.7966916174675798,0.5573072819162379,0.5714285714285714,0.5714285714285714,0.0993827602226457,0.20454545454545459,0.0,0.24356775300171524,0.0
0.036705935435045856,0.7966916174675798,0.5573072819162379,0.5714285714285714,0.5714285714285714,0.12362741504731464,0.1159090909090909,0.0,0.11835334476843909,0.0
0.2648446163103185,0.7966916174675798,0.5573072819162379,0.5714285714285714,0.5714285714285714,0.874483656019347,0.6772727272727274,1.0,0.7015437392795882,1.0
0.07089700326038254,0.7966916174675798,0.5573072819162379,0.5714285714285714,0.5714285714285714,0.36913072688341053,0.43181818181818177,0.0,0.47684391080617494,1.0
0.03949632870319239,0.7966916174675798,0.5573072819162379,0.5714285714285714,0.5714285714285714,0.3107756004487337,0.4159090909090909,0.0,0.5351629502572898,0.0
0.12156762347722454,0.7966916174675798,0.5573072819162379,0.5714285714285714,0.5714285714285714,0.3451410648753447,0.3772727272727273,0.0,0.3739279588336192,0.0
0.03797340912203991,0.7966916174675798,0.5573072819162379,0.5714285714285714,0.5714285714285714,0.0678441070758872,0.390909090909091,0.0,0.47684391080617494,0.0
0.04160898368546154,0.7966916174675798,0.5573072819162379,0.5714285714285714,0.5714285714285714,0.2902604648162536,0.43181818181818177,0.0,0.4837049742710119,1.0
0.6855485906320739,0.7966916174675798,0.5573072819162379,0.5714285714285714,0.5714285714285714,0.8444738514989615,0.6772727272727274,1.0,0.7873070325900514,1.0
0.0002692066461448554,0.7966916174675798,0.5573072819162379,0.5714285714285714,0.5714285714285714,0.005497439272009823,0.35227272727272724,0.0,0.4459691252144081,0.0
0.1333518009137838,0.43697672456690395,0.149590912576417,0.0,0.0,0.07899741778389148,0.3181818181818182,0.0,0.20926243567753,0.0
0.012384926150665327,0.43697672456690395,0.149590912576417,0.0,0.0,0.06692974894601776,0.1159090909090909,0.0,0.08919382504288165,0.0
0.023732369750565717,0.43697672456690395,0.149590912576417,0.0,0.0,0.06139591020152811,0.12045454545454545,0.0,0.15608919382504285,0.0
0.003238043334950133,0.43697672456690395,0.149590912576417,0.0,0.0,0.004471749073640748,0.4727272727272728,0.0,0.4837049742710119,1.0
0.0,0.43697672456690395,0.149590912576417,0.0,0.0,0.0,0.1272727272727273,0.0,0.09090909090909088,0.0
0.010923120888649048,0.43697672456690395,0.149590912576417,0.0,0.0,0.006409795853892495,0.07272727272727272,0.0,0.11835334476843909,0.0
0.000823008800839159,0.43697672456690395,0.149590912576417,0.0,0.0,0.0026562236336142905,0.3772727272727273,0.0,0.46483704974271,1.0
0.03072933191185064,0.43697672456690395,0.149590912576417,0.0,0.0,0.049824872823734906,0.10681818181818181,0.0,0.11663807890222982,0.0
0.0,0.43697672456690395,0.149590912576417,0.0,0.0,0.004200103072682187,0.17045454545454547,0.0,0.2898799313893653,0.0
0.007421625492797151,0.43697672456690395,0.149590912576417,0.0,0.0,0.004355083620170305,0.2909090909090909,0.0,0.44425385934819894,0.0
0.0050217357232505535,0.43697672456690395,0.149590912576417,0.0,0.0,0.009692759048328673,0.10454545454545455,0.0,0.11663807890222982,0.0
0.0015691604738170262,0.43697672456690395,0.149590912576417,0.0,0.0,0.005239464319212109,0.18181818181818182,0.0,0.18353344768439106,0.0
0.0007203428528567894,0.43697672456690395,0.149590912576417,0.0,0.0,0.006600325216441232,0.15681818181818186,0.0,0.19039451114922812,0.0
0.0032501852640255528,0.43697672456690395,0.149590912576417,0.0,0.0,0.007319485097724059,0.0931818181818182,0.0,0.10291595197255574,0.0
0.011006166285371752,0.43697672456690395,0.149590912576417,0.0,0.0,0.006458527594289961,0.3613636363636364,0.0,0.4819897084048026,1.0
0.004985496015814483,0.43697672456690395,0.149590912576417,0.0,0.0,0.01074487630345827,0.14545454545454548,0.0,0.1457975986277873,0.0
0.0014709158075041826,0.43697672456690395,0.149590912576417,0.0,0.0,0.0033292852421892938,0.40909090909090906,0.0,0.4168096054888507,0.0
0.011218639665214475,0.43697672456690395,0.149590912576417,0.0,0.0,0.011294699234972432,0.2090909090909091,0.0,0.24528301886792453,0.0
0.0021210281496141,0.43697672456690395,0.149590912576417,0.0,0.0,0.005445301781500324,0.5204545454545455,0.0,0.5420240137221268,0.0
0.0004824587482648138,0.43697672456690395,0.149590912576417,0.0,0.0,0.004601947796542999,0.10227272727272729,0.0,0.12006861063464835,0.0
0.0017939934070789667,0.43697672456690395,0.149590912576417,0.0,0.0,0.003579292730644555,0.2772727272727273,0.0,0.35162950257289877,0.0
0.001300897290686845,0.43697672456690395,0.149590912576417,0.0,0.0,0.005666978390450748,0.1318181818181818,0.0,0.12178387650085762,0.0
0.0,0.43697672456690395,0.149590912576417,0.0,0.0,0.0,0.0068181818181818205,0.0,0.05145797598627787,0.0
0.004646776466870153,0.43697672456690395,0.149590912576417,0.0,0.0,0.011822512352735046,0.22954545454545455,0.0,0.3104631217838764,0.0
0.005163872434552788,0.43697672456690395,0.149590912576417,0.0,0.0,0.005465887560339833,0.13863636363636364,0.0,0.15265866209262433,0.0
0.00026740338520542863,0.43697672456690395,0.149590912576417,0.0,0.0,0.00015691496486402594,0.2922948825624838,1.0,0.3420023748153723,1.0
0.0020183455390474074,0.43697672456690395,0.149590912576417,0.0,0.0,0.0019762409842478167,0.19545454545454544,0.0,0.2178387650085763,0.0
0.0060258667023007926,0.43697672456690395,0.149590912576417,0.0,0.0,0.003536038437827098,0.27272727272727276,0.0,0.3910806174957118,0.0
0.0035693663042214835,0.43697672456690395,0.149590912576417,0.0,0.0,0.0018850856310463364,0.4545454545454545,1.0,0.5334476843910805,1.0
0.003120759721847784,0.6818222565321554,0.36227459501148856,0.0,0.0,0.0025693854623809495,0.7863636363636364,1.0,0.7101200686106346,1.0
0.04267145288601546,0.6818222565321554,0.36227459501148856,0.0,0.0,0.04398486574647814,0.3068181818181818,0.0,0.3842195540308747,0.0
0.0037609484943147307,0.6818222565321554,0.36227459501148856,0.0,0.0,0.01301724388872684,0.3659090909090909,0.0,0.2984562607204116,1.0
0.001435427962882017,0.6818222565321554,0.36227459501148856,0.0,0.0,0.004258327909576096,0.40681818181818186,0.0,0.5711835334476844,0.0
0.012053894511883115,0.6818222565321554,0.36227459501148856,0.0,0.0,0.019905464309748714,0.4431818181818181,0.0,0.40480274442538583,1.0
0.013271444510783468,0.6818222565321554,0.36227459501148856,0.0,0.0,0.010959330225286334,0.15227272727272728,0.0,0.137221269296741,0.0
0.0027550546977820676,0.6818222565321554,0.36227459501148856,0.0,0.0,0.006569344679383498,0.42727272727272725,0.0,0.576329331046312,1.0
0.012107232541415484,0.6818222565321554,0.36227459501148856,0.0,0.0,0.05442311410187518,0.2931818181818182,0.0,0.33790737564322465,0.0
0.00863927732869449,0.6818222565321554,0.36227459501148856,0.0,0.0,0.010027101095027222,0.3181818181818182,0.0,0.4545454545454545,0.0
0.005755559437447964,0.6818222565321554,0.36227459501148856,0.0,0.0,0.009171802294104997,0.5613636363636364,1.0,0.5728987993138936,1.0
0.011863891690077032,0.6818222565321554,0.36227459501148856,0.0,0.0,0.03710338201560492,0.3477272727272727,0.0,0.41852487135505995,0.0
0.011659134918909537,0.6818222565321554,0.36227459501148856,0.0,0.0,0.04985776556881273,0.28181818181818186,0.0,0.313893653516295,0.0
0.0013916345193908104,0.6818222565321554,0.36227459501148856,0.0,0.0,0.0021967135457601965,0.4772727272727273,0.0,0.5728987993138936,1.0
0.004068619969618195,0.6818222565321554,0.36227459501148856,0.0,0.0,0.006122991712691994,0.26590909090909093,0.0,0.34476843910806165,0.0
0.008044148909929489,0.6818222565321554,0.36227459501148856,0.0,0.0,0.018947993230869414,0.40227272727272734,0.0,0.47169811320754707,1.0
0.2765185373786546,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.2851762291400623,0.3931818181818182,0.0,0.4665523156089193,1.0
0.17253259230439752,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.3009490227470738,0.3681818181818182,0.0,0.4785591766723841,1.0
0.00032040285726069815,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.0016634619192138701,0.2954545454545454,0.0,0.43224699828473406,0.0
0.003796090746257682,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.013997193578950282,0.1681818181818182,0.0,0.20583190394511147,0.0
0.0005677075134686268,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.0020298468489534523,0.29772727272727273,0.0,0.3739279588336192,0.0
0.04977067064063016,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.32210182181874164,0.5590909090909091,1.0,0.6329331046312178,1.0
0.31111759377027964,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.25946538380695156,0.30227272727272725,0.0,0.33962264150943394,0.0
0.0006373671905000788,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.003155713965464437,0.30000000000000004,0.0,0.41852487135505995,1.0
0.6059640140445992,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.6295517885066207,0.6363636363636364,1.0,0.6843910806174957,1.0
0.20301925522908554,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.27312548498338113,0.4340909090909091,0.0,0.42710120068610624,1.0
0.0002955842301264251,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.0040753596022858355,0.3954545454545455,0.0,0.4219554030874785,1.0
8.236430696544964e-05,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.003019588927057819,0.2772727272727273,0.0,0.36706689536878206,0.0
0.04212955617630138,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.1418415750069709,0.33409090909090916,0.0,0.38765008576329324,0.0
0.09889358583156391,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.4293288155190799,0.4636363636363636,1.0,0.5060034305317322,1.0
0.018273148306166793,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.1307262090753419,0.3272727272727273,0.0,0.44253859348198965,0.0
0.05562748872554025,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.15247624477439053,0.3159090909090909,0.0,0.36020583190394506,0.0
0.0053956410913525606,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.013150035370840958,0.25,0.0,0.32933104631217835,0.0
0.10283617341671211,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.5967572324459302,0.5113636363636364,1.0,0.5831903945111491,1.0
0.027725842061307095,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.25976051007855483,0.4113636363636364,0.0,0.48885077186963977,1.0
0.3781908053138477,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.48974568051243633,0.40681818181818186,0.0,0.5591766723842194,0.0
0.3559959268018158,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.5557017060853838,0.625,1.0,0.7272727272727272,1.0
0.10257876458910038,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.32496802674859976,0.40454545454545454,0.0,0.4459691252144081,0.0
0.04716607818106559,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.11881344586993865,0.2590909090909091,0.0,0.23499142367066894,0.0
0.00570603229216556,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.008007346849223473,0.33636363636363636,0.0,0.40480274442538583,0.0
0.0013711119751278415,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.0037277844176325037,0.3636363636363636,0.0,0.530017152658662,1.0
0.03575013195436865,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.09205071352471937,0.3613636363636364,0.0,0.42710120068610624,0.0
0.004803663814663913,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.025240299015543397,0.22272727272727272,0.0,0.26586620926243565,0.0
0.0027655419964955972,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.006451400896118282,0.3113636363636364,0.0,0.3704974271012006,0.0
0.18268649155583183,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.3428612248177388,0.47045454545454546,0.0,0.5283018867924528,1.0
0.01582247820559158,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.1259909301713455,0.3954545454545455,0.0,0.42538593481989706,0.0
0.09352283961324495,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.23877119425455975,0.3477272727272727,0.0,0.4699828473413378,0.0
0.006550879391631615,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.02264398080472687,0.33181818181818185,0.0,0.4030874785591766,0.0
0.0,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.014955098314189156,0.37272727272727274,0.0,0.4819897084048026,1.0
0.11421711592019594,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.1943235552640584,0.5477272727272727,0.0,0.6243567753001715,1.0
0.2015233126676139,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.6421600606094001,0.525,1.0,0.5917667238421954,1.0
0.0006442125268204901,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.015397965971079819,0.4181818181818182,0.0,0.44253859348198965,0.0
0.15608409673679588,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.4343369897876027,0.4386363636363636,1.0,0.5660377358490565,1.0
0.0018569769975004123,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.009005882794796619,0.4613636363636363,0.0,0.5180102915951972,1.0
0.4605849567178337,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.6444993159598252,0.7386363636363636,1.0,0.7787307032590051,1.0
0.330213407781147,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.34871058102584973,0.4931818181818183,0.0,0.4133790737564322,1.0
0.0938430330151166,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.2228710984044712,0.375,0.0,0.42710120068610624,0.0
0.0007145982002411241,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.014922926946379426,0.38863636363636367,0.0,0.4665523156089193,0.0
0.037760756046034655,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.0695004123461789,0.19318181818181818,0.0,0.22984562607204112,0.0
0.0006815472003739012,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.0020106620550270904,0.35000000000000003,0.0,0.44253859348198965,1.0
0.0007186315382025915,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.0019679339603543835,0.35000000000000003,0.0,0.5385934819897084,0.0
0.12134371398683219,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.2851610544155361,0.42954545454545456,0.0,0.4837049742710119,1.0
0.0818229478354916,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.39688311320899844,0.5204545454545455,1.0,0.588336192109777,1.0
0.08548012101033348,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.4759848800784673,0.625,1.0,0.7444253859348198,1.0
0.0001840955830102074,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.002097321417692957,0.4181818181818182,0.0,0.5403087478559175,1.0
0.16230102503169386,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.35879097674952565,0.46818181818181814,1.0,0.5540308747855917,1.0
0.0006150411993071383,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.0007025382490520825,0.4727272727272728,1.0,0.5797598627787306,1.0
0.21945245461753615,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.4675441537119183,0.4409090909090909,0.0,0.5454545454545454,1.0
0.002283748296636797,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.021963047361653498,0.30454545454545456,0.0,0.38765008576329324,0.0
0.6541755798227445,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.7344161844608331,0.7704545454545454,1.0,0.9108061749571181,1.0
0.03267304086471713,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.03389692608228603,0.3431818181818182,0.0,0.46140651801029153,0.0
0.07633871208696613,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.08398634288867256,0.46590909090909094,1.0,0.5711835334476844,1.0
0.00249355841192222,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.0030589077067912853,0.4772727272727273,0.0,0.4991423670668953,1.0
0.011548813098306847,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.03312999008429422,0.3954545454545455,0.0,0.3653516295025729,0.0
0.05213556363782284,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.14249281411577006,0.3681818181818182,0.0,0.43224699828473406,0.0
0.21532336331096108,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.4074489321940524,0.3636363636363636,0.0,0.41852487135505995,0.0
0.005433024942554322,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.008337407564909484,0.32272727272727275,0.0,0.4133790737564322,0.0
0.34427289559803276,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.603273209333322,0.6204545454545455,1.0,0.7032590051457974,1.0
0.024858562467075532,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.054031722351455445,0.1659090909090909,0.0,0.20583190394511147,0.0
0.003432725345406675,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.0053139735483805975,0.3954545454545455,0.0,0.5385934819897084,1.0
0.0002433876609782073,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.0004284668906360353,0.42727272727272725,1.0,0.6140651801029159,1.0
0.008730537978770981,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.07304940687016637,0.42500000000000004,0.0,0.45626072041166366,0.0
0.05101696995898695,0.6754280106763517,0.7264508368456228,0.21428571428571427,0.21428571428571427,0.04919670502604009,0.3954545454545455,0.0,0.4957118353344768,0.0
