CHIPSTAX_STORES14,FOOD_TAX14,PCT_NHBLACK10,PERPOV10,PERCHLDPOV10
0.5714285714285714,0.5714285714285714,0.40320208446503497,0.0,1.0
0.5714285714285714,0.5714285714285714,0.4861226631829328,1.0,1.0
0.5714285714285714,0.5714285714285714,0.6375017744668752,0.0,1.0
0.5714285714285714,0.5714285714285714,0.13771074914673276,0.0,0.0
0.5714285714285714,0.5714285714285714,0.8005462816389438,1.0,1.0
0.5714285714285714,0.5714285714285714,0.4842110927549766,1.0,1.0
0.5714285714285714,0.5714285714285714,0.4265613054445432,1.0,1.0
0.5714285714285714,0.5714285714285714,0.2351788871089435,0.0,1.0
0.5714285714285714,0.5714285714285714,0.4846888431594008,0.0,1.0
0.5714285714285714,0.5714285714285714,0.0993827602226457,0.0,0.0
0.5714285714285714,0.5714285714285714,0.12362741504731464,0.0,0.0
0.5714285714285714,0.5714285714285714,0.874483656019347,1.0,1.0
0.5714285714285714,0.5714285714285714,0.36913072688341053,0.0,1.0
0.5714285714285714,0.5714285714285714,0.3107756004487337,0.0,0.0
0.5714285714285714,0.5714285714285714,0.3451410648753447,0.0,0.0
0.5714285714285714,0.5714285714285714,0.0678441070758872,0.0,0.0
0.5714285714285714,0.5714285714285714,0.2902604648162536,0.0,1.0
0.5714285714285714,0.5714285714285714,0.8444738514989615,1.0,1.0
0.5714285714285714,0.5714285714285714,0.005497439272009823,0.0,0.0
0.0,0.0,0.07899741778389148,0.0,0.0
0.0,0.0,0.06692974894601776,0.0,0.0
0.0,0.0,0.06139591020152811,0.0,0.0
0.0,0.0,0.004471749073640748,0.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.006409795853892495,0.0,0.0
0.0,0.0,0.0026562236336142905,0.0,1.0
0.0,0.0,0.049824872823734906,0.0,0.0
0.0,0.0,0.004200103072682187,0.0,0.0
0.0,0.0,0.004355083620170305,0.0,0.0
0.0,0.0,0.009692759048328673,0.0,0.0
0.0,0.0,0.005239464319212109,0.0,0.0
0.0,0.0,0.006600325216441232,0.0,0.0
0.0,0.0,0.007319485097724059,0.0,0.0
0.0,0.0,0.006458527594289961,0.0,1.0
0.0,0.0,0.01074487630345827,0.0,0.0
0.0,0.0,0.0033292852421892938,0.0,0.0
0.0,0.0,0.011294699234972432,0.0,0.0
0.0,0.0,0.005445301781500324,0.0,0.0
0.0,0.0,0.004601947796542999,0.0,0.0
0.0,0.0,0.003579292730644555,0.0,0.0
0.0,0.0,0.005666978390450748,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.011822512352735046,0.0,0.0
0.0,0.0,0.005465887560339833,0.0,0.0
0.0,0.0,0.00015691496486402594,1.0,1.0
0.0,0.0,0.0019762409842478167,0.0,0.0
0.0,0.0,0.003536038437827098,0.0,0.0
0.0,0.0,0.0018850856310463364,1.0,1.0
0.0,0.0,0.0025693854623809495,1.0,1.0
0.0,0.0,0.04398486574647814,0.0,0.0
0.0,0.0,0.01301724388872684,0.0,1.0
0.0,0.0,0.004258327909576096,0.0,0.0
0.0,0.0,0.019905464309748714,0.0,1.0
0.0,0.0,0.010959330225286334,0.0,0.0
0.0,0.0,0.006569344679383498,0.0,1.0
0.0,0.0,0.05442311410187518,0.0,0.0
0.0,0.0,0.010027101095027222,0.0,0.0
0.0,0.0,0.009171802294104997,1.0,1.0
0.0,0.0,0.03710338201560492,0.0,0.0
0.0,0.0,0.04985776556881273,0.0,0.0
0.0,0.0,0.0021967135457601965,0.0,1.0
0.0,0.0,0.006122991712691994,0.0,0.0
0.0,0.0,0.018947993230869414,0.0,1.0
0.21428571428571427,0.21428571428571427,0.2851762291400623,0.0,1.0
0.21428571428571427,0.21428571428571427,0.3009490227470738,0.0,1.0
0.21428571428571427,0.21428571428571427,0.0016634619192138701,0.0,0.0
0.21428571428571427,0.21428571428571427,0.013997193578950282,0.0,0.0
0.21428571428571427,0.21428571428571427,0.0020298468489534523,0.0,0.0
0.21428571428571427,0.21428571428571427,0.32210182181874164,1.0,1.0
0.21428571428571427,0.21428571428571427,0.25946538380695156,0.0,0.0
0.21428571428571427,0.21428571428571427,0.003155713965464437,0.0,1.0
0.21428571428571427,0.21428571428571427,0.6295517885066207,1.0,1.0
0.21428571428571427,0.21428571428571427,0.27312548498338113,0.0,1.0
0.21428571428571427,0.21428571428571427,0.0040753596022858355,0.0,1.0
0.21428571428571427,0.21428571428571427,0.003019588927057819,0.0,0.0
0.21428571428571427,0.21428571428571427,0.1418415750069709,0.0,0.0
0.21428571428571427,0.21428571428571427,0.4293288155190799,1.0,1.0
0.21428571428571427,0.21428571428571427,0.1307262090753419,0.0,0.0
0.21428571428571427,0.21428571428571427,0.15247624477439053,0.0,0.0
0.21428571428571427,0.21428571428571427,0.013150035370840958,0.0,0.0
0.21428571428571427,0.21428571428571427,0.5967572324459302,1.0,1.0
0.21428571428571427,0.21428571428571427,0.25976051007855483,0.0,1.0
0.21428571428571427,0.21428571428571427,0.48974568051243633,0.0,0.0
0.21428571428571427,0.21428571428571427,0.5557017060853838,1.0,1.0
0.21428571428571427,0.21428571428571427,0.32496802674859976,0.0,0.0
0.21428571428571427,0.21428571428571427,0.11881344586993865,0.0,0.0
0.21428571428571427,0.21428571428571427,0.008007346849223473,0.0,0.0
0.21428571428571427,0.21428571428571427,0.0037277844176325037,0.0,1.0
0.21428571428571427,0.21428571428571427,0.09205071352471937,0.0,0.0
0.21428571428571427,0.21428571428571427,0.025240299015543397,0.0,0.0
0.21428571428571427,0.21428571428571427,0.006451400896118282,0.0,0.0
0.21428571428571427,0.21428571428571427,0.3428612248177388,0.0,1.0
0.21428571428571427,0.21428571428571427,0.1259909301713455,0.0,0.0
0.21428571428571427,0.21428571428571427,0.23877119425455975,0.0,0.0
0.21428571428571427,0.21428571428571427,0.02264398080472687,0.0,0.0
0.21428571428571427,0.21428571428571427,0.014955098314189156,0.0,1.0
0.21428571428571427,0.21428571428571427,0.1943235552640584,0.0,1.0
0.21428571428571427,0.21428571428571427,0.6421600606094001,1.0,1.0
0.21428571428571427,0.21428571428571427,0.015397965971079819,0.0,0.0
0.21428571428571427,0.21428571428571427,0.4343369897876027,1.0,1.0
0.21428571428571427,0.21428571428571427,0.009005882794796619,0.0,1.0
0.21428571428571427,0.21428571428571427,0.6444993159598252,1.0,1.0
0.21428571428571427,0.21428571428571427,0.34871058102584973,0.0,1.0
0.21428571428571427,0.21428571428571427,0.2228710984044712,0.0,0.0
0.21428571428571427,0.21428571428571427,0.014922926946379426,0.0,0.0
0.21428571428571427,0.21428571428571427,0.0695004123461789,0.0,0.0
0.21428571428571427,0.21428571428571427,0.0020106620550270904,0.0,1.0
0.21428571428571427,0.21428571428571427,0.0019679339603543835,0.0,0.0
0.21428571428571427,0.21428571428571427,0.2851610544155361,0.0,1.0
0.21428571428571427,0.21428571428571427,0.39688311320899844,1.0,1.0
0.21428571428571427,0.21428571428571427,0.4759848800784673,1.0,1.0
0.21428571428571427,0.21428571428571427,0.002097321417692957,0.0,1.0
0.21428571428571427,0.21428571428571427,0.35879097674952565,1.0,1.0
0.21428571428571427,0.21428571428571427,0.0007025382490520825,1.0,1.0
0.21428571428571427,0.21428571428571427,0.4675441537119183,0.0,1.0
0.21428571428571427,0.21428571428571427,0.021963047361653498,0.0,0.0
0.21428571428571427,0.21428571428571427,0.7344161844608331,1.0,1.0
0.21428571428571427,0.21428571428571427,0.03389692608228603,0.0,0.0
0.21428571428571427,0.21428571428571427,0.08398634288867256,1.0,1.0
0.21428571428571427,0.21428571428571427,0.0030589077067912853,0.0,1.0
0.21428571428571427,0.21428571428571427,0.03312999008429422,0.0,0.0
0.21428571428571427,0.21428571428571427,0.14249281411577006,0.0,0.0
0.21428571428571427,0.21428571428571427,0.4074489321940524,0.0,0.0
0.21428571428571427,0.21428571428571427,0.008337407564909484,0.0,0.0
0.21428571428571427,0.21428571428571427,0.603273209333322,1.0,1.0
0.21428571428571427,0.21428571428571427,0.054031722351455445,0.0,0.0
0.21428571428571427,0.21428571428571427,0.0053139735483805975,0.0,1.0
0.21428571428571427,0.21428571428571427,0.0004284668906360353,1.0,1.0
0.21428571428571427,0.21428571428571427,0.07304940687016637,0.0,0.0
0.21428571428571427,0.21428571428571427,0.04919670502604009,0.0,0.0
0.21428571428571427,0.21428571428571427,0.006169428509371526,0.0,1.0
0.21428571428571427,0.21428571428571427,0.0010387861830021355,0.0,1.0
0.21428571428571427,0.21428571428571427,0.38436183283024566,0.0,1.0
0.21428571428571427,0.21428571428571427,0.004398835905744435,0.0,1.0
0.21428571428571427,0.21428571428571427,0.033591503199380715,0.0,0.0
0.21428571428571427,0.21428571428571427,0.04605727225879253,0.0,0.0
0.21428571428571427,0.21428571428571427,0.3206587782216819,1.0,1.0
0.21428571428571427,0.21428571428571427,0.015194206545016074,0.0,0.0
0.0,0.0,0.14269383377983788,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.028822087687371867,0.0,0.0
0.0,0.0,0.016667969040503505,0.0,0.0
0.0,0.0,0.009116288486481924,0.0,0.0
0.0,0.0,0.009180261704593549,0.0,0.0
0.0,0.0,0.10443679624439428,0.0,0.0
0.0,0.0,0.03955975445873416,0.0,0.0
0.0,0.0,0.008377843701495196,0.0,0.0
0.0,0.0,0.05661254734273656,0.0,1.0
0.0,0.0,0.007990979119578542,0.0,0.0
0.0,0.0,0.012110911293230962,0.0,0.0
0.0,0.0,0.034295771962188394,0.0,1.0
0.0,0.0,0.006437168647574598,0.0,0.0
0.0,0.0,0.06325462513887142,0.0,0.0
0.0,0.0,0.07890994919797636,0.0,0.0
0.0,0.0,0.02146645736308718,0.0,0.0
0.0,0.0,0.09358063152167782,0.0,0.0
0.0,0.0,0.09716248551098637,0.0,0.0
0.0,0.0,0.03886042139071444,0.0,1.0
0.0,0.0,0.030701791831742983,0.0,0.0
0.0,0.0,0.008272714111926979,0.0,0.0
0.0,0.0,0.007248474234911928,0.0,0.0
0.0,0.0,0.040197410917652006,0.0,0.0
0.0,0.0,0.009304461249731496,0.0,0.0
0.0,0.0,0.0034613439207627317,0.0,0.0
0.0,0.0,0.031865128329373306,0.0,0.0
0.0,0.0,0.02092440200995485,0.0,0.0
0.0,0.0,0.004041110065570273,0.0,0.0
0.0,0.0,0.017107938460727896,0.0,0.0
0.0,0.0,0.014870872814122258,0.0,0.0
0.0,0.0,0.010588673906565664,0.0,0.0
0.0,0.0,0.06992881336194556,0.0,0.0
0.0,0.0,0.1154508843773973,0.0,0.0
0.0,0.0,0.007517816436643928,0.0,0.0
0.0,0.0,0.09816784656255391,0.0,0.0
0.0,0.0,0.05543376413958291,0.0,0.0
0.0,0.0,0.06799732511249078,0.0,0.0
0.0,0.0,0.0829010839107992,0.0,0.0
0.0,0.0,0.022259402423026906,0.0,0.0
0.0,0.0,0.030566808492384866,0.0,0.0
0.0,0.0,0.01999609528631433,0.0,0.0
0.0,0.0,0.027808851761442027,0.0,0.0
0.0,0.0,0.010277640149131623,0.0,0.0
0.0,0.0,0.009496941726300008,0.0,0.0
0.0,0.0,0.0018062171650011873,0.0,0.0
0.0,0.0,0.014389235079115027,0.0,0.0
0.0,0.0,0.1663372263067439,0.0,0.0
0.0,0.0,0.016373201562068722,0.0,0.0
0.0,0.0,0.0297240977600672,0.0,0.0
0.0,0.0,0.02116326675283446,0.0,0.0
0.0,0.0,0.006436500390768613,0.0,0.0
0.0,0.0,0.0038204912615286976,0.0,0.0
0.0,0.0,0.01455032167944536,0.0,1.0
0.0,0.0,0.023550213985979177,0.0,0.0
0.0,0.0,0.0185973688820717,0.0,0.0
0.0,0.0,0.027691834618641352,0.0,0.0
0.0,0.0,0.034421034578863176,0.0,1.0
0.0,0.0,0.03235354701098914,0.0,0.0
0.0,0.0,0.010457699175336108,1.0,1.0
0.0,0.0,0.11388498212701904,0.0,0.0
0.0,0.0,0.0031963048540537397,0.0,0.0
0.0,0.0,0.006179665907712616,0.0,1.0
0.0,0.0,0.0884259890681794,0.0,0.0
0.0,0.0,0.00899972182021592,0.0,0.0
0.0,0.0,0.011099272185009713,0.0,0.0
0.0,0.0,0.017547558482780924,0.0,0.0
0.0,0.0,0.004462418878238228,0.0,0.0
0.0,0.0,0.006439418590013036,0.0,0.0
0.0,0.0,0.0017012045391290255,0.0,0.0
0.0,0.0,0.0019927844317606746,1.0,1.0
0.0,0.0,0.11155554546127891,0.0,1.0
0.0,0.0,0.011277926589835851,0.0,1.0
0.0,0.0,0.005180561354359828,0.0,0.0
0.0,0.0,0.11386833512824607,0.0,1.0
0.0,0.0,0.0017012045391290255,0.0,0.0
0.0,0.0,0.013304752617231174,0.0,0.0
0.0,0.0,0.0054488606561631315,0.0,0.0
0.0,0.0,0.008061083208195544,0.0,0.0
0.0,0.0,0.06732199222962025,0.0,0.0
0.0,0.0,0.04511839750709015,0.0,0.0
0.0,0.0,0.004898494007861491,0.0,0.0
0.0,0.0,0.00602315828740701,0.0,0.0
0.0,0.0,0.004021549880008034,0.0,0.0
0.0,0.0,0.0034370459756874593,0.0,0.0
0.0,0.0,0.004165226771960033,0.0,0.0
0.0,0.0,0.003836899404597963,0.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.01095012757313587,0.0,0.0
0.0,0.0,0.0025116496200016515,0.0,0.0
0.0,0.0,0.030711370359589714,0.0,0.0
0.0,0.0,0.0035224941045495116,0.0,0.0
0.0,0.0,0.004012846363697655,0.0,0.0
0.0,0.0,0.008824211477749285,0.0,0.0
0.0,0.0,0.01471810156507062,0.0,0.0
0.0,0.0,0.05994513305612136,0.0,0.0
0.0,0.0,0.04540700624832436,0.0,0.0
0.0,0.0,0.006190254349941844,0.0,0.0
0.0,0.0,0.0032877211317999147,0.0,0.0
0.0,0.0,0.0027150213217444446,0.0,0.0
0.0,0.0,0.0021543038957225827,0.0,0.0
0.0,0.0,0.003346026487659919,0.0,0.0
0.0,0.0,0.03138157199492812,0.0,0.0
0.0,0.0,0.005780355330658573,0.0,1.0
0.0,0.0,0.0015830866405601033,0.0,0.0
0.0,0.0,0.004983313703661181,0.0,0.0
0.0,0.0,0.0036888793608488906,0.0,0.0
0.0,0.0,0.005596871663138739,0.0,0.0
0.0,0.0,0.005035706400902045,0.0,1.0
0.0,0.0,0.019469986111467507,0.0,0.0
0.0,0.0,0.008603511464614117,0.0,0.0
0.0,0.0,0.002442056257137309,0.0,0.0
0.0,0.0,0.004530563349601856,0.0,0.0
0.0,0.0,0.002107844785875649,1.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.003021897776259631,0.0,0.0
0.0,0.0,0.003443884430620171,0.0,0.0
0.0,0.0,0.008696476901033081,0.0,0.0
0.0,0.0,0.005213044419004713,0.0,0.0
0.0,0.0,0.007293905626843184,0.0,0.0
0.0,0.0,0.00950879302631963,0.0,0.0
0.0,0.0,0.001864667884768726,0.0,0.0
0.0,0.0,0.1183476905272084,0.0,0.0
0.0,0.0,0.14401677341171307,0.0,0.0
0.0,0.0,0.013594516644622502,0.0,0.0
0.0,0.0,0.051260477157301615,0.0,0.0
0.0,0.0,0.13809798769194567,0.0,0.0
0.0,0.0,0.06187506645628107,0.0,0.0
0.0,0.0,0.036034772360195005,0.0,0.0
0.0,0.0,0.019716665841075887,0.0,0.0
0.0,0.0,0.27266496747631164,0.0,0.0
0.0,0.0,0.27045022048796646,0.0,0.0
0.0,0.0,0.14571509587038659,0.0,0.0
0.0,0.0,0.5855868536211288,0.0,1.0
0.0,0.0,0.23386238754869662,1.0,0.0
0.0,0.0,0.15759672754503887,0.0,0.0
0.0,0.0,0.12368897100299794,0.0,0.0
0.0,0.0,0.23708158247942798,0.0,0.0
0.0,0.0,0.11346594961370647,0.0,0.0
0.0,0.0,0.30108409913403894,0.0,0.0
0.0,0.0,0.15933836494600015,0.0,0.0
0.0,0.0,0.06308015132720046,0.0,0.0
0.0,0.0,0.031217288787862434,0.0,0.0
0.0,0.0,0.11090144056805656,0.0,0.0
0.0,0.0,0.07243465640917353,0.0,0.0
0.0,0.0,0.20213990901104578,0.0,0.0
0.0,0.0,0.1456405197645086,0.0,1.0
0.0,0.0,0.09721500292680123,0.0,0.0
0.0,0.0,0.33864797838127564,0.0,0.0
0.0,0.0,0.2652291162860754,0.0,1.0
0.0,0.0,0.12805539133276683,0.0,0.0
0.0,0.0,0.15951639188477715,0.0,1.0
0.0,0.0,0.6529967401304714,0.0,1.0
0.0,0.0,0.06108146827215068,0.0,0.0
0.0,0.0,0.13971743060013533,0.0,0.0
0.0,0.0,0.21670233620489823,0.0,1.0
0.0,0.0,0.39844718603113977,1.0,1.0
0.0,0.0,0.07922161887138164,1.0,1.0
0.0,0.0,0.15122274020976828,0.0,1.0
0.0,0.0,0.05531115375017701,0.0,0.0
0.0,0.0,0.10367108016881675,0.0,1.0
0.0,0.0,0.18211150557003056,0.0,0.0
0.0,0.0,0.06695883696139293,0.0,1.0
0.0,0.0,0.10238325847324725,0.0,0.0
0.0,0.0,0.30835924180033786,0.0,0.0
0.0,0.0,0.41969238062594905,0.0,0.0
0.0,0.0,0.18420727138640297,0.0,1.0
0.0,0.0,0.10952034250671838,0.0,0.0
0.0,0.0,0.09032530205572759,0.0,0.0
0.0,0.0,0.3500235610629559,0.0,0.0
0.0,0.0,0.10774565043235242,0.0,1.0
0.0,0.0,0.20596187449364886,0.0,0.0
0.0,0.0,0.4519398881731624,1.0,1.0
0.0,0.0,0.09871491844912605,0.0,0.0
0.0,0.0,0.13897202721880095,0.0,1.0
0.0,0.0,0.05993809661726736,0.0,0.0
0.0,0.0,0.19956176944772272,0.0,0.0
0.0,0.0,0.06166809429426575,0.0,0.0
0.0,0.0,0.073133835006957,0.0,0.0
0.0,0.0,0.10572061105100555,0.0,0.0
0.0,0.0,0.09121477971157213,0.0,0.0
0.0,0.0,0.22796659815552753,0.0,0.0
0.0,0.0,0.1067384297512984,0.0,0.0
0.0,0.0,0.1961235506157561,0.0,0.0
0.0,0.0,0.04788033928070082,0.0,0.0
0.0,0.0,0.11738485423289165,0.0,0.0
0.0,0.0,0.1658869538846308,0.0,0.0
0.0,0.0,0.18638342392592855,0.0,1.0
0.0,0.0,0.06397851795526685,0.0,0.0
0.0,0.0,0.21645362049112346,0.0,1.0
0.0,0.0,0.06139315104504736,0.0,0.0
0.0,0.0,0.052548501306313986,0.0,0.0
0.0,0.0,0.12237062968268758,0.0,0.0
0.0,0.0,0.1094504958620835,0.0,1.0
0.0,0.0,0.13227920586353958,0.0,1.0
0.0,0.0,0.24004938229509268,0.0,1.0
0.0,0.0,0.2554827035355217,0.0,0.0
0.0,0.0,0.11725277624891232,0.0,0.0
0.0,0.0,0.1675626771896579,0.0,0.0
0.0,0.0,0.06691748616593686,0.0,1.0
0.0,0.0,0.17385304536315094,0.0,1.0
0.0,0.0,0.21565258329753154,0.0,1.0
0.0,0.0,0.19956683180069953,1.0,1.0
0.0,0.0,0.1788975409222805,1.0,1.0
0.0,0.0,0.5426502337505741,1.0,1.0
0.0,0.0,0.4829682477389161,0.0,1.0
0.0,0.0,0.026469059458278887,0.0,0.0
0.0,0.0,0.13108626217612782,0.0,0.0
0.0,0.0,0.11713986559659127,0.0,0.0
0.0,0.0,0.40401495046040176,1.0,1.0
0.0,0.0,0.12380351523168981,0.0,1.0
0.0,0.0,0.607566181305423,0.0,1.0
0.0,0.0,0.3165524518165107,0.0,1.0
0.0,0.0,0.03375686556248594,0.0,0.0
0.0,0.0,0.4103670243818126,1.0,1.0
0.0,0.0,0.16298431923713957,0.0,0.0
0.0,0.0,0.3209065293827799,1.0,1.0
0.0,0.0,0.5757268409323344,1.0,1.0
0.0,0.0,0.31820025859663786,0.0,0.0
0.0,0.0,0.7154756997597533,1.0,1.0
0.0,0.0,0.22292666725834384,0.0,0.0
0.0,0.0,0.2840402129001212,0.0,1.0
0.0,0.0,0.21032919824705573,0.0,0.0
0.0,0.0,0.0248209525551369,0.0,0.0
0.0,0.0,0.33109737022563557,0.0,0.0
0.0,0.0,0.4647404777192943,0.0,1.0
0.0,0.0,0.2126446787804043,0.0,0.0
0.0,0.0,0.12984267900631716,0.0,0.0
0.0,0.0,0.0635215834852869,0.0,0.0
0.0,0.0,0.3078149120932624,1.0,0.0
0.0,0.0,0.7060079007250636,1.0,1.0
0.0,0.0,0.7625580622766918,0.0,0.0
0.0,0.0,0.32299562874365456,1.0,1.0
0.0,0.0,0.2858601178543771,0.0,0.0
0.0,0.0,0.3102371156915545,0.0,1.0
0.0,0.0,0.2609270415531532,0.0,1.0
0.0,0.0,0.17062088805026235,0.0,0.0
0.0,0.0,0.31851546236119477,0.0,1.0
0.0,0.0,0.199893196911561,0.0,0.0
0.0,0.0,0.2600334914105843,0.0,0.0
0.0,0.0,0.5009988214968251,1.0,1.0
0.0,0.0,0.009992237038101922,0.0,0.0
0.0,0.0,0.005084262701447141,0.0,0.0
0.0,0.0,0.47780665414544454,1.0,1.0
0.0,0.0,0.6275330872560605,0.0,0.0
0.0,0.0,0.346413823250224,0.0,0.0
0.0,0.0,0.5790946778306877,1.0,1.0
0.0,0.0,0.7822001208813704,1.0,1.0
0.0,0.0,0.45425572520811147,0.0,0.0
0.0,0.0,0.5785158685875643,1.0,1.0
0.0,0.0,0.04729298012793391,0.0,0.0
0.0,0.0,0.15640063815182417,0.0,0.0
0.0,0.0,0.34278250706982366,0.0,1.0
0.0,0.0,0.39057451984890357,1.0,1.0
0.0,0.0,0.3367642643676578,1.0,1.0
0.0,0.0,0.0037067035815833847,0.0,0.0
0.0,0.0,0.231928677188228,0.0,0.0
0.0,0.0,0.1639769219046779,0.0,0.0
0.0,0.0,0.028588680681902214,0.0,0.0
0.0,0.0,0.09651108062120636,0.0,0.0
0.0,0.0,0.5091419170009837,0.0,1.0
0.0,0.0,0.00405422079903278,0.0,0.0
0.0,0.0,0.09532044433910226,0.0,0.0
0.0,0.0,0.30169855999232403,0.0,1.0
0.0,0.0,0.04125111198638961,0.0,0.0
0.0,0.0,0.33361266505546217,1.0,1.0
0.0,0.0,0.4447834048963634,1.0,1.0
0.0,0.0,0.2675972405061061,0.0,0.0
0.0,0.0,0.03839700185321267,0.0,0.0
0.0,0.0,0.0830967655344953,0.0,0.0
0.0,0.0,0.863825801549012,1.0,1.0
0.0,0.0,0.05457662773313665,0.0,0.0
0.0,0.0,0.1994450893385785,0.0,0.0
0.0,0.0,0.21776389716500733,0.0,0.0
0.0,0.0,0.113937289910827,0.0,0.0
0.0,0.0,0.42505109553957154,0.0,0.0
0.0,0.0,0.330756966123464,0.0,0.0
0.0,0.0,0.3017492377502802,0.0,1.0
0.0,0.0,0.07837044437181313,0.0,0.0
0.0,0.0,0.2551366208956785,0.0,0.0
0.0,0.0,0.17182030363025896,0.0,1.0
0.0,0.0,0.6351286873876615,1.0,1.0
0.0,0.0,0.4705572551502805,1.0,1.0
0.0,0.0,0.40589717535358544,1.0,1.0
0.0,0.0,0.284840113007716,0.0,0.0
0.0,0.0,0.3591734373280366,0.0,0.0
0.0,0.0,0.2748962876715084,0.0,1.0
0.0,0.0,0.4172887473137847,0.0,1.0
0.0,0.0,0.21668938014636763,0.0,0.0
0.0,0.0,0.4799176479118809,0.0,0.0
0.0,0.0,0.37501730716896087,0.0,0.0
0.0,0.0,0.2865381711741181,0.0,1.0
0.0,0.0,0.41590170443153324,0.0,1.0
0.0,0.0,0.012108152709919195,0.0,0.0
0.0,0.0,0.46340951630705296,0.0,1.0
0.0,0.0,0.4190776673431514,0.0,0.0
0.0,0.0,0.7068627199077809,1.0,1.0
0.0,0.0,0.09656453190526977,0.0,0.0
0.0,0.0,0.3798337093258091,1.0,1.0
0.0,0.0,0.4567929123694509,0.0,1.0
0.0,0.0,0.3242804151504564,0.0,1.0
0.0,0.0,0.5571216812438848,1.0,1.0
0.0,0.0,0.2767941677842829,0.0,0.0
0.0,0.0,0.30431403384501426,0.0,1.0
0.0,0.0,0.27505205997001964,0.0,0.0
0.0,0.0,0.006261504220732894,0.0,0.0
0.0,0.0,0.5246634671843114,0.0,1.0
0.0,0.0,0.4727123189042836,0.0,0.0
0.0,0.0,0.05743691306700923,0.0,0.0
0.0,0.0,0.20087161853200936,0.0,0.0
0.0,0.0,0.1958061036279442,0.0,0.0
0.0,0.0,0.5344795832742002,1.0,1.0
0.0,0.0,0.011811264676955206,0.0,0.0
