FIPS,GROCPTH09,GROCPTH14,SUPERCPTH09,SUPERCPTH14,CONVSPTH09,CONVSPTH14,SPECSPTH09,SPECSPTH14,SNAPSPTH12,SNAPSPTH16,WICSPTH08,WICSPTH12
1111,0.17494751600000003,0.133102622,0.0437369,0.044367500000000004,0.743526942,0.798615733,0.0437369,0.088735081,0.8011760382212422,1.08893990228972,0.2210433,0.1764057
1113,0.15336835199999999,0.20131526,0.019171,0.0167763,0.70932863,0.637498322,0.019171,0.0,0.9137553326415312,1.09732058951615,0.2585264,0.19024560000000001
1115,0.132515751,0.16148194300000002,0.0240938,0.034603300000000004,0.6264380970000001,0.645927771,0.0,0.0,0.7723562928462211,0.837887274338495,0.18682970000000002,0.1407839
1117,0.134919152,0.125813554,0.031135200000000002,0.024194900000000002,0.518919817,0.474220319,0.025945999999999997,0.019355900000000002,0.5047086789986445,0.6089107500640961,0.1379435,0.1293912
1119,0.218245308,0.227859638,0.0,0.0,1.3822202819999998,1.2912046179999999,0.072748436,0.0,1.259899208063355,1.5976482617586898,0.45794529999999994,0.372384
1121,0.084669908,0.110671159,0.024191400000000002,0.024593599999999997,0.943464693,0.8976660679999999,0.012095700000000001,0.0,1.091582886915682,1.18909404142167,0.12423130000000002,0.1467675
1123,0.11952857900000001,0.145754889,0.023905700000000002,0.0242925,0.932322918,0.874529333,0.0,0.0,0.8360053115688562,1.10696425794518,0.1466276,0.19432570000000002
1125,0.140047305,0.10385140300000001,0.0207477,0.019781200000000002,0.560189219,0.553874152,0.025934699999999998,0.0148359,0.766212142574204,0.843433510268378,0.1320277,0.1107777
1127,0.17818165600000002,0.152739381,0.0296969,0.030547900000000003,0.7572720390000001,0.6873272140000001,0.0148485,0.0,0.9425509531216179,1.15443225021934,0.1741579,0.1510095
1129,0.17149717,0.118807176,0.0,0.0,0.571657234,0.5346322920000001,0.05716569999999999,0.0,1.0131120073255793,0.934988461844513,0.2340824,0.2337951
1131,0.842459983,0.630744278,0.0,0.0,0.589721988,0.720850604,0.0,0.0,1.844399731723676,1.7446446993142801,0.7133233,0.5248885
1133,0.324004698,0.33126294,0.0,0.0,0.89101292,0.745341615,0.0,0.0,1.0542835020186936,1.09920884968144,0.4570384,0.29036009999999995
2013,1.297016861,1.19047619,0.0,0.0,0.0,0.0,0.0,0.0,1.5817779183802594,1.51699029126214,1.101322,0.9490668
2016,0.541809644,0.52173913,0.0,0.0,0.180603215,0.17391304300000002,0.180603215,0.0,0.97650381587645,0.708340711882415,0.6516073,0.5408329000000001
2020,0.128616469,0.106308761,0.0312851,0.0398658,0.212043368,0.19932892600000002,0.06952241599999999,0.063120827,0.3893037741535783,0.41025021909821,0.07487410000000001,0.0837212
2050,1.482799526,1.231251399,0.0,0.0,0.296559905,0.39176180899999996,0.0,0.0,3.1979037529584136,2.81055209260908,1.219866,0.9016116
2060,3.073770492,2.089864159,0.0,0.0,0.0,1.044932079,0.0,0.0,2.0181634712411705,1.1135857461024499,1.046025,1.009082
2068,0.0,0.0,0.0,0.0,2.20143093,2.082248829,0.0,0.0,0.0,0.9371865757541674,0.0,0.0
2070,1.046901173,1.2028869290000002,0.0,0.0,0.41876046899999997,0.601443464,0.0,0.0,1.7878426698450538,1.64849952900013,1.218027,1.1918950000000001
2090,0.084000084,0.070453013,0.0315,0.0402589,0.262500263,0.271747335,0.063000063,0.070453013,0.2484907717674592,0.27086128920033803,0.0813413,0.079783
2100,1.206757844,1.16913484,0.0,0.0,0.0,0.0,0.0,0.0,1.1755485893416928,1.20192307692308,0.4297379,0.7836989999999999
2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2879286049788634,2.88739172281039,1.3748850000000001,0.9394082
2110,0.226852902,0.185150898,0.097222672,0.092575449,0.12963023,0.277726347,0.032407599999999995,0.154292415,0.40443133882131305,0.36189478871504205,0.16133720000000001,0.1535815
2122,0.38323965299999996,0.33056700899999997,0.018249500000000002,0.034796499999999994,0.38323965299999996,0.417558328,0.164245565,0.12178784599999999,0.5975395430579965,0.63811119087501,0.2050288,0.1933216
2130,0.225665714,0.290128382,0.0,0.0,0.37610952299999995,0.290128382,0.150443809,0.36266047700000004,0.5805936570142971,0.5819874872690239,0.305787,0.21772260000000002
2150,0.296186598,0.35750035799999996,0.0,0.0,0.074046649,0.071500072,0.148093299,0.143000143,0.7081489804995669,0.6554034372269151,0.2277904,0.2106889
2164,0.620347395,0.613120785,0.0,0.0,0.0,0.0,0.0,0.0,3.7787182587666255,5.44174135723431,2.008032,1.8137849999999998
2170,0.149623065,0.10216383,0.0345284,0.0306491,0.25320826399999996,0.21454404300000002,0.0460379,0.0306491,0.3894951645816698,0.42000031939187804,0.11720719999999998,0.08517430000000001
2180,1.610651777,1.731689926,0.0,0.0,0.107376785,0.101864113,0.0,0.0,2.8828374516725503,2.5965513764243195,1.930088,1.8154310000000002
2185,1.098297639,0.824487272,0.0,0.0,0.21965952800000002,0.309182727,0.0,0.0,1.3481281758788757,1.2752446387674399,1.189591,0.8296174000000001
2188,0.8035355559999999,0.907088247,0.0,0.0,0.267845185,0.38875210600000004,0.0,0.0,2.4327784891165174,2.7694513228202795,1.740994,1.7925740000000001
2195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7804370447450573,1.2702445220704999,0.7861635,0.7804371
2198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3620819567611429,1.1028832519300502,0.5420054,0.6955312
2220,0.452284034,0.449438202,0.0,0.0,0.226142017,0.224719101,0.113071009,0.0,0.35006264278870963,0.3586258965647411,0.3443921,0.3316383
2230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.042752867570386,0.9191176470588229,1.1049719999999998,0.0
2240,0.575125809,0.43283797399999996,0.0,0.0,0.8626887129999999,0.8656759490000001,0.0,0.0,0.9798432250839866,0.87260034904014,0.7327081,0.41993279999999994
2261,0.842815002,0.84317032,0.0,0.0,0.737463127,0.73777403,0.21070375100000002,0.21079258,1.6809028849782168,1.6835916622127198,0.7501072,0.5145621
