FIPS,FFRPTH09,FFRPTH14,PC_FFRSALES07,PC_FFRSALES12,PC_FSRSALES07,PC_FSRSALES12
1067,0.579945485,0.581733566,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1069,0.825870647,0.930964652,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1071,0.561156731,0.550650337,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1073,0.8778311190000001,0.9715599290000001,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1075,0.476547076,0.42595484899999997,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1077,0.65927415,0.773395205,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1079,0.728544368,0.477940078,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1081,0.779411977,0.82979482,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1083,0.553328579,0.561754436,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1085,0.174125022,0.0,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1087,0.47192071700000005,0.46332046299999996,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1089,0.9067388829999999,0.9420523609999999,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1091,0.75578649,0.94480358,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1093,0.8483978329999999,0.561593604,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1095,0.759112056,0.750243036,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1097,0.614086613,0.60945792,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1099,0.430700319,0.410078826,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1101,0.742507919,0.928427112,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1103,0.8406610959999999,0.827710753,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1105,0.18709073899999998,0.10177081199999999,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1107,0.302816191,0.39283083700000004,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1109,0.921375921,0.9883494559999999,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1111,0.481105668,0.399307866,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1113,0.843525938,0.7381559520000001,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1115,0.578250551,0.5651868,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1117,0.664217365,0.6822965809999999,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1119,0.509239051,0.53167249,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1121,0.592689358,0.602542977,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1123,0.573737181,0.48584963,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1125,0.81953608,0.796194093,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1127,0.668181211,0.626231461,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1129,0.22866289399999998,0.178210764,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1131,0.50547599,0.45053162700000005,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
1133,0.486007047,0.414078675,649.5113669582423,674.8027203993418,484.3815070495379,512.2809872615168
2013,0.324254215,0.297619048,582.7155098160566,511.48078821646243,688.0841941390773,724.8088817442527
2016,0.361206429,0.0,582.7155098160566,511.48078821646243,688.0841941390773,724.8088817442527
2020,0.7195570029999999,0.677718348,582.7155098160566,511.48078821646243,688.0841941390773,724.8088817442527
2050,0.296559905,0.39176180899999996,582.7155098160566,511.48078821646243,688.0841941390773,724.8088817442527
2060,0.0,0.0,582.7155098160566,511.48078821646243,688.0841941390773,724.8088817442527
2068,0.550357733,1.041124414,582.7155098160566,511.48078821646243,688.0841941390773,724.8088817442527
2070,0.0,0.200481155,582.7155098160566,511.48078821646243,688.0841941390773,724.8088817442527
2090,0.45150045200000005,0.49317109,582.7155098160566,511.48078821646243,688.0841941390773,724.8088817442527
2100,0.402252615,0.38971161299999996,582.7155098160566,511.48078821646243,688.0841941390773,724.8088817442527
2105,0.0,0.0,582.715509816057,511.48078821646243,688.084194139077,724.8088817442527
2110,0.7129662640000001,0.9566129729999999,582.7155098160566,511.48078821646243,688.0841941390773,724.8088817442527
2122,0.656982261,0.678532282,582.7155098160566,511.48078821646243,688.0841941390773,724.8088817442527
2130,0.526553332,0.870385145,582.7155098160566,511.48078821646243,688.0841941390773,724.8088817442527
2150,0.444279896,0.500500501,582.7155098160566,511.48078821646243,688.0841941390773,724.8088817442527
2164,0.0,0.0,582.7155098160566,511.48078821646243,688.0841941390773,724.8088817442527
2170,0.414340795,0.439304469,582.7155098160566,511.48078821646243,688.0841941390773,724.8088817442527
2180,0.42950714100000004,0.101864113,582.7155098160566,511.48078821646243,688.0841941390773,724.8088817442527
2185,0.439319055,0.206121818,582.7155098160566,511.48078821646243,688.0841941390773,724.8088817442527
2188,0.133922593,0.25916807,582.7155098160566,511.48078821646243,688.0841941390773,724.8088817442527
2195,0.0,0.0,582.715509816057,511.48078821646243,688.084194139077,724.8088817442527
2198,0.0,0.0,582.715509816057,511.48078821646243,688.084194139077,724.8088817442527
2220,0.452284034,0.449438202,582.7155098160566,511.48078821646243,688.0841941390773,724.8088817442527
2230,0.0,0.0,582.715509816057,511.48078821646243,688.084194139077,724.8088817442527
2240,0.8626887129999999,0.28855865,582.7155098160566,511.48078821646243,688.0841941390773,724.8088817442527
2261,0.948166877,0.94856661,582.7155098160566,511.48078821646243,688.0841941390773,724.8088817442527
2270,0.0,0.0,582.7155098160566,511.48078821646243,688.0841941390773,724.8088817442527
2275,0.0,0.0,582.715509816057,511.48078821646243,688.084194139077,724.8088817442527
2282,1.5037593980000001,0.0,582.7155098160566,511.48078821646243,688.0841941390773,724.8088817442527
2290,0.0,0.0,582.7155098160566,511.48078821646243,688.0841941390773,724.8088817442527
4001,0.21124380399999998,0.222754358,760.5004607619492,577.718809326425,758.6283717093722,623.5880148657892
4003,0.399750924,0.47862657700000005,760.5004607619492,577.718809326425,758.6283717093722,623.5880148657892
4005,0.8390958740000001,0.871573626,760.5004607619492,577.718809326425,758.6283717093722,623.5880148657892
4007,0.616119938,0.640072291,760.5004607619492,577.718809326425,758.6283717093722,623.5880148657892
4009,0.42638241200000004,0.421529626,760.5004607619492,577.718809326425,758.6283717093722,623.5880148657892
4011,0.34742327700000003,0.213995292,760.5004607619492,577.718809326425,758.6283717093722,623.5880148657892
4012,0.731207956,0.7414364090000001,760.5004607619492,577.718809326425,758.6283717093722,623.5880148657892
4013,0.70298511,0.68041841,760.5004607619492,577.718809326425,758.6283717093722,623.5880148657892
4015,0.545829661,0.5605794620000001,760.5004607619492,577.718809326425,758.6283717093722,623.5880148657892
4017,0.511290218,0.499532844,760.5004607619492,577.718809326425,758.6283717093722,623.5880148657892
4019,0.604768445,0.608253129,760.5004607619492,577.718809326425,758.6283717093722,623.5880148657892
4021,0.34874081700000004,0.28612801600000004,760.5004607619492,577.718809326425,758.6283717093722,623.5880148657892
4023,0.659420136,0.578220366,760.5004607619492,577.718809326425,758.6283717093722,623.5880148657892
4025,0.667702157,0.584891521,760.5004607619492,577.718809326425,758.6283717093722,623.5880148657892
4027,0.531711699,0.575654253,760.5004607619492,577.718809326425,758.6283717093722,623.5880148657892
5001,0.9407337720000001,0.591588685,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5003,0.593065693,0.716058812,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5005,0.745891581,0.783219522,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5007,0.632443911,0.660281197,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5009,0.6785365320000001,0.618346059,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5011,0.346680534,0.538213132,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5013,0.368935621,0.384467512,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5015,0.6996096909999999,0.540657439,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5017,0.506286389,0.447227191,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5019,0.865800866,0.841601701,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5021,0.6851021429999999,0.595316841,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5023,0.657131813,0.6241710229999999,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5025,0.23124060600000002,0.118357202,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5027,0.609211274,0.919232858,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5029,0.423389942,0.33202106,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5031,0.8273810770000001,0.7413332290000001,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5033,0.454582352,0.45383081799999997,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5035,0.6872312429999999,0.6862032779999999,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5037,0.500806855,0.696580949,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5039,0.488519785,0.386847195,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5041,0.76289289,0.733855186,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5043,0.811030008,0.805498872,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5045,0.559501142,0.654146794,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5047,0.330669606,0.336983993,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5049,0.572316246,0.329896907,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5051,0.782554257,0.873389367,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5053,0.507013689,0.330687831,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5055,0.647125087,0.64082025,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5057,0.530621269,0.49267702799999996,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5059,0.518340092,0.419563654,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5061,0.5821992579999999,0.666666667,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5063,0.606745911,0.568197191,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5065,0.219314277,0.22245291399999997,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5067,0.278629145,0.5132884679999999,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5069,0.797335357,0.7745826240000001,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5071,0.669977142,0.422995578,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5073,0.26130128,0.421881592,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5075,0.230733733,0.35437954,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5077,0.286861733,0.304259635,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5079,0.140994008,0.357909807,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5081,0.22679165399999998,0.47877433799999997,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5083,0.535021624,0.592039348,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5085,0.563121471,0.531045181,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5087,0.127607988,0.190597205,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5089,0.358830214,0.30549276,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5091,0.554477405,0.552638851,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5093,0.682928911,0.723409065,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5095,0.7241129620000001,0.6594566079999999,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5097,0.316122234,0.440431623,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5099,0.33119894,0.34391837700000005,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5101,0.120322464,0.12651821900000002,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5103,0.537964955,0.644433704,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5105,0.09575792400000001,0.09760859,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5107,0.546050237,0.351229303,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5109,0.26642984,0.45355587799999997,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5111,0.649561546,0.7011465809999999,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5113,0.583005393,0.39555006200000004,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5115,0.897197481,0.8227717920000001,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5117,0.571167466,0.12042389199999999,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5119,0.868299948,0.8759822970000001,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5121,0.612335783,0.455295658,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5123,0.423489554,0.37176103200000005,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5125,0.44608113,0.553063888,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5127,0.180228891,0.374076499,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5129,0.48840048799999997,0.504477235,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5131,0.823236037,0.7572411179999999,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5133,0.475850583,0.40169861100000004,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5135,0.575605825,0.532355377,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5137,0.648298217,0.8003841840000001,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5139,0.5721914929999999,0.6711909909999999,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5141,0.289134332,0.356061955,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5143,0.7758767409999999,0.711076488,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5145,0.6423365320000001,0.763436482,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5147,0.411296956,0.578871201,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
5149,0.451569203,0.41000410000000004,576.2104436298348,622.6752881862942,444.9218223984439,472.127527435498
6001,0.715363431,0.767262951,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6003,1.670843776,1.792114695,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6005,0.444583922,0.38103532700000003,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6007,0.6825099990000001,0.66446368,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6009,0.5228758170000001,0.649874507,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6011,0.564705882,0.420187684,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6013,0.585803891,0.579481148,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6015,0.559460121,0.36748493299999996,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6017,0.609570253,0.589883498,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6019,0.610974977,0.620099506,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6021,0.533807829,0.500804865,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6023,0.635542529,0.682447018,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6025,0.482535696,0.563959105,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6027,0.754961173,0.760456274,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6029,0.6312211120000001,0.628866816,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6031,0.512221069,0.578961729,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6033,0.450219676,0.514146828,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6035,0.34129692799999994,0.409461715,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6037,0.7272615809999999,0.770804328,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6039,0.435557581,0.50469757,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6041,0.653745884,0.70949185,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6043,0.43927081,0.452437507,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6045,0.6497799870000001,0.591790051,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6047,0.495438007,0.484319681,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6049,0.41467966,0.332483653,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6051,1.142204455,1.214545974,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6053,0.563053456,0.584220483,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6055,0.554405677,0.557645747,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6057,0.547717337,0.6269402279999999,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6059,0.845614438,0.886977172,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6061,0.82894622,0.836709767,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6063,0.694134563,0.537461034,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6065,0.603710303,0.612208713,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6067,0.687916592,0.6808247629999999,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6069,0.514365493,0.463384077,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6071,0.666348885,0.678778332,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6073,0.7617920140000001,0.806513145,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6075,0.9489700990000001,1.0839103829999999,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6077,0.590200314,0.617666089,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6079,0.8167222959999999,0.795462282,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6081,0.702057266,0.7276744340000001,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6083,0.718438657,0.7397859609999999,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6085,0.726289234,0.756886,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6087,0.642285459,0.654883666,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6089,0.738948212,0.695201442,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6091,0.307881773,0.333000333,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6093,0.75913191,0.641789676,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6095,0.684881425,0.649454574,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6097,0.581881584,0.589655641,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6099,0.61383754,0.633462219,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6101,0.572240002,0.667730863,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6103,0.5406178939999999,0.539109201,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6105,1.089957855,0.759301443,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6107,0.462256314,0.497601474,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6109,0.519294476,0.538723041,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6111,0.668605008,0.713797806,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6113,0.690721804,0.693675033,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
6115,0.418953454,0.392072033,761.4471253362103,642.4874574597319,755.5875049244727,750.3186457598626
8001,0.619692449,0.657350047,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8003,0.91569102,0.8654262220000001,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8005,0.767098574,0.738501117,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8007,0.903936231,0.571708592,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8009,0.530926467,0.274348422,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8011,0.311284047,0.177619893,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8013,0.818581807,0.8234051309999999,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8014,1.076858493,1.094338408,747.095793535896,617.951624235132,900.3162095952791,877.9232821616438
8015,1.400403316,0.925774656,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8017,0.0,0.0,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8019,1.0006671109999998,1.197344073,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8021,0.122850123,0.120992136,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8023,0.0,0.0,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8025,0.0,0.0,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8027,0.477326969,0.229305205,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8029,0.353062011,0.535654503,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8031,0.850578342,0.876688227,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8033,0.0,0.0,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8035,0.632583,0.6483641520000001,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8037,0.837887761,0.869220158,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8039,0.130633573,0.289315974,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8041,0.670985312,0.679709247,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8043,0.34136246299999995,0.32256677100000003,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8045,0.77072641,0.800542977,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8047,0.0,0.0,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8049,0.939471212,1.099958752,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8051,0.846574629,0.890302067,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8053,1.199040767,0.0,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8055,0.293083236,0.619003405,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8057,0.0,0.0,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8059,0.721857429,0.7591722870000001,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8061,0.0,0.0,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8063,0.7157342240000001,0.991080278,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8065,1.077295987,0.679624847,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8067,0.684864495,0.852025413,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8069,0.822390595,0.7774850209999999,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8071,0.760697306,0.782806718,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8073,0.36879955700000006,0.54446461,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8075,0.623580241,0.5771621379999999,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8077,0.669593036,0.613807291,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8079,0.0,1.4326647559999999,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8081,0.43706293700000004,0.386757426,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8083,0.5096640139999999,0.543225206,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8085,0.481521608,0.5382526360000001,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8087,0.462649916,0.38830838700000003,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8089,0.640239023,0.594980528,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8091,1.365187713,1.29617628,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
8093,0.496956144,0.30590394600000004,747.0957935358957,617.951624235132,900.3162095952791,877.9232821616438
